Student ID,Class,Year,Session,Grader,Part2Tot,Part3Tot,Survey Q1,Survey Q2,Survey Q3,Survey Q4,Survey Q5,gpa_prev,GPTBase,GPTTutor,teacher,n_household_members,class_enjoyment,class_participation_likelihood,n_weekday_study_hours,n_weekend_study_hours,math_hw_completion,hw_help,private_tutorship,visit_training_center,chatgpt_use,Treatment arm,female,education_parent,n_household_children,Honors
151122,11O,11,2,1&2,0.8,0.95,Quite a lot,Above average,15-20 min,Neutral,20-25 min,0.93991,0,1,teacher_6,4,3,3,3,4,3,1,1,1,1,augmented,0,8,1,0
151122,11O,11,4,7,1,0.3833333333333333,Moderately,Above average,10-15 min,Neutral,15-20 min,0.93991,0,1,teacher_6,4,3,3,3,4,3,1,1,1,1,augmented,0,8,1,0
151122,11O,11,3,6,1,0.975,Moderately,Above average,15-20 min,Neutral,15-20 min,0.93991,0,1,teacher_6,4,3,3,3,4,3,1,1,1,1,augmented,0,8,1,0
151126,11N,11,3,5,0.6,0.3,Moderately,Above average,15-20 min,Neutral,15-20 min,0.742192,0,1,teacher_5,1,2,2,1,1,2,0,1,1,2,augmented,0,4,1,0
151126,11N,11,4,6,0.8,0.07708333333333334,A litttle,Above average,20-25 min,Neutral,15-20 min,0.742192,0,1,teacher_5,1,2,2,1,1,2,0,1,1,2,augmented,0,4,1,0
151126,11N,11,1,3,0.25,0.5327380952380952,Moderately,Above average,15-20 min,Neutral,15-20 min,0.742192,0,1,teacher_5,1,2,2,1,1,2,0,1,1,2,augmented,0,4,1,0
151126,11N,11,2,1,0.8,0,Moderately,Above average,15-20 min,Somewhat effective,10-15 min,0.742192,0,1,teacher_5,1,2,2,1,1,2,0,1,1,2,augmented,0,4,1,0
151164,11Ü,11,4,6,0.4,0,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.64709,0,1,teacher_15,4,2,2,1,3,1,1,1,0,0,augmented,0,5,1,0
151164,11Ü,11,2,2,0.6,0,Nothing at all,Average,NA,Ineffective,NA,0.64709,0,1,teacher_15,4,2,2,1,3,1,1,1,0,0,augmented,0,5,1,0
151164,11Ü,11,1,3,0.75,0,Nothing at all,Very poorly,0-5 min,Somewhat ineffective,NA,0.64709,0,1,teacher_15,4,2,2,1,3,1,1,1,0,0,augmented,0,5,1,0
152611,10N,10,1,8,0,0.46875,A little,Below average,10-15 min,Somewhat effective,25-30 min,0.744987,0,1,teacher_17,4,2,2,1,4,4,1,1,0,1,augmented,1,6,2,0
152611,10N,10,3,7,0.8,0.125,Moderately,Average,25-30 min,Neutral,25-30 min,0.744987,0,1,teacher_17,4,2,2,1,4,4,1,1,0,1,augmented,1,6,2,0
152611,10N,10,4,6,0.6,0.13125,Moderately,Average,25-30 min,Neutral,20-25 min,0.744987,0,1,teacher_17,4,2,2,1,4,4,1,1,0,1,augmented,1,6,2,0
152611,10N,10,2,3,0.6,0.3392857142857143,Moderately,Average,25-30 min,Neutral,25-30 min,0.744987,0,1,teacher_17,4,2,2,1,4,4,1,1,0,1,augmented,1,6,2,0
152613,10S,10,3,7,1,0.5958333333333333,A litttle,Average,15-20 min,Somewhat ineffective,10-15 min,0.913782,0,1,teacher_13,4,3,3,3,4,4,1,1,0,0,augmented,1,6,1,0
152613,10S,10,2,2,1,0.5281746031746032,Moderately,Average,10-15 min,Somewhat ineffective,25-30 min,0.913782,0,1,teacher_13,4,3,3,3,4,4,1,1,0,0,augmented,1,6,1,0
152613,10S,10,1,9&10,0.25,0.4375,Moderately,Average,10-15 min,Somewhat ineffective,25-30 min,0.913782,0,1,teacher_13,4,3,3,3,4,4,1,1,0,0,augmented,1,6,1,0
152623,10N,10,2,3,0.4,0.2738095238095238,NA,NA,25-30 min,Neutral,NA,0.761385,0,1,teacher_17,4,2,2,1,3,3,1,1,0,0,augmented,1,4,2,0
152623,10N,10,1,8,0,0.23958333333333331,Nothing at all,Below average,15-20 min,Neutral,20-25 min,0.761385,0,1,teacher_17,4,2,2,1,3,3,1,1,0,0,augmented,1,4,2,0
152623,10N,10,3,7,0.8,0.29791666666666666,Quite a lot,Above average,25-30 min,Neutral,20-25 min,0.761385,0,1,teacher_17,4,2,2,1,3,3,1,1,0,0,augmented,1,4,2,0
152623,10N,10,4,6,0.4,0.13571428571428573,A litttle,Average,25-30 min,Neutral,15-20 min,0.761385,0,1,teacher_17,4,2,2,1,3,3,1,1,0,0,augmented,1,4,2,0
152631,10E,10,2,1,1,0.5182539682539682,Moderately,Average,10-15 min,Somewhat effective,5-10 min,0.947744,0,1,teacher_15,5,3,4,2,4,3,1,1,1,2,augmented,1,8,1,0
152631,10E,10,4,6,1,0.7,Moderately,Below average,10-15 min,Somewhat effective,10-15 min,0.947744,0,1,teacher_15,5,3,4,2,4,3,1,1,1,2,augmented,1,8,1,0
152631,10E,10,1,9&10,1,0.625,Quite a lot,Above average,15-20 min,Somewhat effective,5-10 min,0.947744,0,1,teacher_15,5,3,4,2,4,3,1,1,1,2,augmented,1,8,1,0
152637,10R,10,2,1,0.2,0.12698412698412698,Moderately,Below average,15-20 min,Somewhat effective,15-20 min,0.923321,1,0,teacher_19,4,2,2,2,0,2,1,0,0,1,vanilla,1,8,1,0
152637,10R,10,4,3,0.8,0.3625,Quite a lot,Average,NA,Somewhat effective,10-15 min,0.923321,1,0,teacher_19,4,2,2,2,0,2,1,0,0,1,vanilla,1,8,1,0
152637,10R,10,3,7,0.4,0.0875,Moderately,Average,10-15 min,Neutral,20-25 min,0.923321,1,0,teacher_19,4,2,2,2,0,2,1,0,0,1,vanilla,1,8,1,0
152645,11G,11,3,4,0.4,0.5,A great deal,Above average,5-10 min,Effective,0-5 min,0.906615,0,0,teacher_11,4,2,3,3,5,4,1,0,1,0,control,1,6,1,0
152645,11G,11,1,8,0.75,1,A great deal,Average,15-20 min,Effective,10-15 min,0.906615,0,0,teacher_11,4,2,3,3,5,4,1,0,1,0,control,1,6,1,0
152645,11G,11,4,7,0.6,0.31875,A great deal,Above average,10-15 min,Effective,NA,0.906615,0,0,teacher_11,4,2,3,3,5,4,1,0,1,0,control,1,6,1,0
152645,11G,11,2,1,0.6,0.8541666666666666,A great deal,Average,20-25 min,Somewhat effective,15-20 min,0.906615,0,0,teacher_11,4,2,3,3,5,4,1,0,1,0,control,1,6,1,0
152651,10M,10,1,8,1,0.46875,Nothing at all,Very poorly,15-20 min,Ineffective,20-25 min,0.7166030000000001,1,0,teacher_19,4,3,2,0,2,1,1,1,1,0,vanilla,1,7,1,0
152651,10M,10,3,6,0.4,0.125,Nothing at all,Below average,10-15 min,Ineffective,15-20 min,0.7166030000000001,1,0,teacher_19,4,3,2,0,2,1,1,1,1,0,vanilla,1,7,1,0
152651,10M,10,2,3,0.6,0.2857142857142857,A litttle,Below average,25-30 min,Somewhat ineffective,0-5 min,0.7166030000000001,1,0,teacher_19,4,3,2,0,2,1,1,1,1,0,vanilla,1,7,1,0
152653,10B,10,2,1,1,0.4273809523809523,moderately,Average,10-15 min,Neutral,10-15 min,0.942885,0,1,teacher_3,4,4,4,2,3,4,1,1,1,3,augmented,1,7,1,1
152653,10B,10,3,3&6,0.4,0.5083333333333333,Nothing at all,Average,5-10 min,Ineffective,10-15 min,0.942885,0,1,teacher_3,4,4,4,2,3,4,1,1,1,3,augmented,1,7,1,1
152653,10B,10,1,9&10,0.75,1,Nothing at all,Very poorly,10-15 min,Neutral,25-30 min,0.942885,0,1,teacher_3,4,4,4,2,3,4,1,1,1,3,augmented,1,7,1,1
152663,11V,11,2,2,0,0,A litttle,Very poorly,10-15 min,Ineffective,25-30 min,0.7385769999999999,0,0,teacher_13,3,1,2,1,2,1,1,1,0,2,control,1,7,1,0
152663,11V,11,4,7,0,0,Nothing at all,Very poorly,0-5 min,Ineffective,25-30 min,0.7385769999999999,0,0,teacher_13,3,1,2,1,2,1,1,1,0,2,control,1,7,1,0
152663,11V,11,1,3,0,0,A little,Very poorly,5-10 min,Ineffective,25-30 min,0.7385769999999999,0,0,teacher_13,3,1,2,1,2,1,1,1,0,2,control,1,7,1,0
152663,11V,11,3,5,0,0.25,Nothing at all,Very poorly,20-25 min,Ineffective,15-20 min,0.7385769999999999,0,0,teacher_13,3,1,2,1,2,1,1,1,0,2,control,1,7,1,0
152669,10M,10,2,3,0.6,0.4107142857142857,A litttle,Average,10-15 min,Somewhat effective,20-25 min,0.928333,1,0,teacher_19,3,3,4,1,0.5,3,1,1,0,3,vanilla,1,7,0,0
152669,10M,10,4,6,0.4,0.75,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.928333,1,0,teacher_19,3,3,4,1,0.5,3,1,1,0,3,vanilla,1,7,0,0
152671,10R,10,1,9&10,0.5,0.3125,Moderately,Above average,15-20 min,Neutral,10-15 min,0.948167,1,0,teacher_19,3,3,4,1,2.5,3,1,1,0,2,vanilla,1,6,0,0
152671,10R,10,2,1,0.8,0.625,Moderately,Above average,10-15 min,Effective,15-20 min,0.948167,1,0,teacher_19,3,3,4,1,2.5,3,1,1,0,2,vanilla,1,6,0,0
152671,10R,10,3,7,0.6,0.29583333333333334,Quite a lot,Average,10-15 min,Somewhat effective,15-20 min,0.948167,1,0,teacher_19,3,3,4,1,2.5,3,1,1,0,2,vanilla,1,6,0,0
152671,10R,10,4,3,0.6,0.30714285714285716,Quite a lot,Average,15-20 min,Somewhat effective,15-20 min,0.948167,1,0,teacher_19,3,3,4,1,2.5,3,1,1,0,2,vanilla,1,6,0,0
152673,10U,10,4,3,1,0.5178571428571428,A litttle,Below average,10-15 min,Neutral,10-15 min,0.906346,1,0,teacher_16,4,2,0,1,1,3,1,0,0,2,vanilla,1,6,1,0
152673,10U,10,1,3,0.5,0.34375,Moderately,Average,5-10 min,Somewhat effective,10-15 min,0.906346,1,0,teacher_16,4,2,0,1,1,3,1,0,0,2,vanilla,1,6,1,0
152673,10U,10,2,3,0.4,0.5952380952380952,Moderately,Below average,15-20 min,Neutral,15-20 min,0.906346,1,0,teacher_16,4,2,0,1,1,3,1,0,0,2,vanilla,1,6,1,0
152675,10M,10,1,8,1,0.4375,Nothing at all,Excellent,5-10 min,Ineffective,5-10 min,0.8598210000000001,1,0,teacher_19,4,3,3,2,4,2,1,0,0,0,vanilla,1,4,1,0
152675,10M,10,3,6,0.8,0.125,Nothing at all,Excellent,0-5 min,Ineffective,0-5 min,0.8598210000000001,1,0,teacher_19,4,3,3,2,4,2,1,0,0,0,vanilla,1,4,1,0
152675,10M,10,2,3,0.2,0.28174603174603174,NA,NA,NA,NA,NA,0.8598210000000001,1,0,teacher_19,4,3,3,2,4,2,1,0,0,0,vanilla,1,4,1,0
152675,10M,10,4,6,0.8,0.18125,A great deal,Excellent,0-5 min,Effective,0-5 min,0.8598210000000001,1,0,teacher_19,4,3,3,2,4,2,1,0,0,0,vanilla,1,4,1,0
152677,10C,10,2,2,0.8,0.775,A great deal,Excellent,15-20 min,Somewhat effective,NA,0.975974,0,0,teacher_16,3,3,3,2,4,4,0,1,0,2,control,1,6,0,1
152677,10C,10,3,3,0.4,0.5625,NA,NA,NA,NA,NA,0.975974,0,0,teacher_16,3,3,3,2,4,4,0,1,0,2,control,1,6,0,1
152689,11O,11,1,9&10,1,1,Moderately,Average,0-5 min,Neutral,10-15 min,0.950769,0,1,teacher_6,4,2,0,3,5,4,0,0,1,0,augmented,0,8,4,0
152689,11O,11,4,7,1,0.5520833333333334,Moderately,Average,5-10 min,Neutral,5-10 min,0.950769,0,1,teacher_6,4,2,0,3,5,4,0,0,1,0,augmented,0,8,4,0
152689,11O,11,2,1&2,1,0.9375,Moderately,Average,5-10 min,Somewhat effective,0-5 min,0.950769,0,1,teacher_6,4,2,0,3,5,4,0,0,1,0,augmented,0,8,4,0
152689,11O,11,3,6,1,1,Moderately,Average,0-5 min,Somewhat effective,0-5 min,0.950769,0,1,teacher_6,4,2,0,3,5,4,0,0,1,0,augmented,0,8,4,0
152691,11V,11,1,3,1,1,A great deal,Excellent,5-10 min,Somewhat effective,10-15 min,0.922756,0,0,teacher_13,2,3,3,2,0,3,0,0,1,0,control,1,7,0,0
152691,11V,11,4,7,0.4,0.35625,NA,NA,NA,NA,NA,0.922756,0,0,teacher_13,2,3,3,2,0,3,0,0,1,0,control,1,7,0,0
152697,10C,10,3,3,0.4,0.4666666666666667,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.970782,0,0,teacher_16,3,3,3,3,3,4,0,0,0,0,control,1,5,0,1
152697,10C,10,4,6,0.4,0.2955357142857143,Nothing at all,Very poorly,0-5 min,Ineffective,0-5 min,0.970782,0,0,teacher_16,3,3,3,3,3,4,0,0,0,0,control,1,5,0,1
152697,10C,10,2,2,0.2,0.6472222222222223,A great deal,Excellent,10-15 min,Effective,25-30 min,0.970782,0,0,teacher_16,3,3,3,3,3,4,0,0,0,0,control,1,5,0,1
152705,10J,10,3,5,0.4,0,NA,NA,NA,NA,NA,0.6862179999999999,0,1,teacher_6,4,3,2,1,2,3,1,1,0,3,augmented,1,8,1,0
152705,10J,10,4,6,0.8,0,Moderately,Average,5-10 min,Somewhat effective,15-20 min,0.6862179999999999,0,1,teacher_6,4,3,2,1,2,3,1,1,0,3,augmented,1,8,1,0
152705,10J,10,2,3,1,0,Moderately,Average,10-15 min,Somewhat effective,25-30 min,0.6862179999999999,0,1,teacher_6,4,3,2,1,2,3,1,1,0,3,augmented,1,8,1,0
152705,10J,10,1,8,1,0.34375,Moderately,Average,5-10 min,Somewhat effective,10-15 min,0.6862179999999999,0,1,teacher_6,4,3,2,1,2,3,1,1,0,3,augmented,1,8,1,0
152707,10İ,10,1,3,1,0.78125,A great deal,Average,5-10 min,Neutral,5-10 min,0.942179,0,0,teacher_4,4,2,2,0,1,4,0,0,0,0,control,1,7,1,0
152707,10İ,10,2,2,0.8,0.85,Moderately,Average,10-15 min,Effective,NA,0.942179,0,0,teacher_4,4,2,2,0,1,4,0,0,0,0,control,1,7,1,0
152707,10İ,10,4,6,0.6,0.6330357142857143,A litttle,Average,10-15 min,Neutral,10-15 min,0.942179,0,0,teacher_4,4,2,2,0,1,4,0,0,0,0,control,1,7,1,0
152707,10İ,10,3,6,0.6,0.6875,Moderately,Average,10-15 min,Neutral,10-15 min,0.942179,0,0,teacher_4,4,2,2,0,1,4,0,0,0,0,control,1,7,1,0
152709,10F,10,1,9&10,0.25,0.5,Quite a lot,Average,0-5 min,Somewhat ineffective,10-15 min,0.812449,0,0,teacher_2,5,3,4,2,5,4,0,0,1,0,control,1,7,2,0
152709,10F,10,3,5,0.2,0.34375,Moderately,Below average,20-25 min,Neutral,25-30 min,0.812449,0,0,teacher_2,5,3,4,2,5,4,0,0,1,0,control,1,7,2,0
152709,10F,10,4,3,0.2,0.4625,Quite a lot,Average,10-15 min,Neutral,5-10 min,0.812449,0,0,teacher_2,5,3,4,2,5,4,0,0,1,0,control,1,7,2,0
152727,10V,10,2,1,0.8,0.95,A litttle,Above average,15-20 min,Somewhat effective,0-5 min,0.956538,0,0,teacher_13,4,3,4,2,3,4,1,0,0,3,control,1,7,1,0
152727,10V,10,4,3,0.4,0.825,Nothing at all,Above average,5-10 min,Somewhat effective,0-5 min,0.956538,0,0,teacher_13,4,3,4,2,3,4,1,0,0,3,control,1,7,1,0
152735,10A,10,4,3,0.6,0.25,Moderately,Below average,15-20 min,Neutral,10-15 min,0.959641,1,0,teacher_8,4,3,2,0,0,4,0,0,0,3,vanilla,1,8,1,1
152735,10A,10,2,1,0.2,0.5138888888888888,Quite a lot,Below average,20-25 min,Somewhat effective,10-15 min,0.959641,1,0,teacher_8,4,3,2,0,0,4,0,0,0,3,vanilla,1,8,1,1
152735,10A,10,1,9&10,0.75,0.8125,Moderately,Very poorly,15-20 min,Ineffective,15-20 min,0.959641,1,0,teacher_8,4,3,2,0,0,4,0,0,0,3,vanilla,1,8,1,1
152739,10R,10,3,7,0.4,0.43125,A great deal,Excellent,25-30 min,Effective,25-30 min,0.8232689999999999,1,0,teacher_19,4,2,3,1,3,3,1,1,0,2,vanilla,1,6,1,0
152739,10R,10,1,9&10,0.75,0.5,Quite a lot,Above average,10-15 min,Neutral,0-5 min,0.8232689999999999,1,0,teacher_19,4,2,3,1,3,3,1,1,0,2,vanilla,1,6,1,0
152751,10D,10,1,9&10,0.75,0.6875,Quite a lot,Average,15-20 min,Somewhat effective,25-30 min,0.8810509999999999,1,0,teacher_6,3,3,3,1,3,4,1,0,0,4,vanilla,1,4,0,0
152751,10D,10,3,7,0.6,0.29583333333333334,A litttle,Average,10-15 min,Neutral,10-15 min,0.8810509999999999,1,0,teacher_6,3,3,3,1,3,4,1,0,0,4,vanilla,1,4,0,0
152753,10S,10,2,2,0.4,0.2345238095238095,A litttle,Below average,15-20 min,Ineffective,5-10 min,0.796218,0,1,teacher_13,1,2,2,0,3,3,0,1,0,0,augmented,1,8,0,0
152753,10S,10,3,7,0.6,0.1875,Nothing at all,Very poorly,20-25 min,NA,NA,0.796218,0,1,teacher_13,1,2,2,0,3,3,0,1,0,0,augmented,1,8,0,0
152753,10S,10,1,9&10,0.25,0,Moderately,Below average,15-20 min,NA,5-10 min,0.796218,0,1,teacher_13,1,2,2,0,3,3,0,1,0,0,augmented,1,8,0,0
152769,10F,10,4,3,0,0.325,A litttle,Average,5-10 min,Neutral,NA,0.8659739999999999,0,0,teacher_2,3,4,3,2,3,4,1,0,1,0,control,1,4,0,0
152769,10F,10,1,9&10,0,0.10416666666666666,A litttle,Very poorly,15-20 min,Neutral,15-20 min,0.8659739999999999,0,0,teacher_2,3,4,3,2,3,4,1,0,1,0,control,1,4,0,0
152769,10F,10,3,5,0.4,0.40625,Moderately,Very poorly,10-15 min,Somewhat effective,NA,0.8659739999999999,0,0,teacher_2,3,4,3,2,3,4,1,0,1,0,control,1,4,0,0
152791,11S,11,4,6,0,0,NA,NA,NA,NA,NA,0.572269,1,0,teacher_8,2,0,1,0,0,1,0,0,0,0,vanilla,0,4,0,0
152791,11S,11,1,8,0,0,NA,NA,NA,NA,NA,0.572269,1,0,teacher_8,2,0,1,0,0,1,0,0,0,0,vanilla,0,4,0,0
152791,11S,11,2,2,0,0,NA,NA,NA,NA,NA,0.572269,1,0,teacher_8,2,0,1,0,0,1,0,0,0,0,vanilla,0,4,0,0
152803,10H,10,1,9&10,0,0.4375,Quite a lot,Average,10-15 min,Somewhat effective,15-20 min,0.7756029999999999,1,0,teacher_15,4,2,2,2,3,2,1,0,0,0,vanilla,1,4,1,0
152803,10H,10,4,3,0.2,0.325,Moderately,Below average,10-15 min,Neutral,10-15 min,0.7756029999999999,1,0,teacher_15,4,2,2,2,3,2,1,0,0,0,vanilla,1,4,1,0
152803,10H,10,2,2,0.4,0.075,Moderately,Below average,10-15 min,Neutral,0-5 min,0.7756029999999999,1,0,teacher_15,4,2,2,2,3,2,1,0,0,0,vanilla,1,4,1,0
152803,10H,10,3,5,0.2,0,A litttle,Very poorly,5-10 min,Neutral,10-15 min,0.7756029999999999,1,0,teacher_15,4,2,2,2,3,2,1,0,0,0,vanilla,1,4,1,0
152807,10B,10,2,1,1,0.663888888888889,moderately,Above Average,10-15 min,Somewhat effective,10-15 min,0.96991,0,1,teacher_3,3,3,3,1,2,4,0,1,0,0,augmented,0,6,0,1
152807,10B,10,4,6,0.4,0.20625,Nothing at all,Average,5-10 min,Ineffective,0-5 min,0.96991,0,1,teacher_3,3,3,3,1,2,4,0,1,0,0,augmented,0,6,0,1
152807,10B,10,3,3&6,0.4,0.2125,A litttle,Excellent,10-15 min,NA,NA,0.96991,0,1,teacher_3,3,3,3,1,2,4,0,1,0,0,augmented,0,6,0,1
152807,10B,10,1,9&10,1,0.65625,Moderately,Above average,10-15 min,Somewhat ineffective,0-5 min,0.96991,0,1,teacher_3,3,3,3,1,2,4,0,1,0,0,augmented,0,6,0,1
152811,10B,10,3,3&6,0.4,0.5291666666666667,Moderately,Average,10-15 min,NA,NA,0.935026,0,1,teacher_3,6,1,1,0,3,2,1,1,0,1,augmented,1,8,2,1
152811,10B,10,1,9&10,0,0.28125,Moderately,Below average,10-15 min,Effective,0-5 min,0.935026,0,1,teacher_3,6,1,1,0,3,2,1,1,0,1,augmented,1,8,2,1
152811,10B,10,2,1,0.6,0.3333333333333333,moderately,Average,20-25 min,Somewhat effective,5-10 min,0.935026,0,1,teacher_3,6,1,1,0,3,2,1,1,0,1,augmented,1,8,2,1
152819,10J,10,2,3,0.6,0,Moderately,Average,10-15 min,Neutral,10-15 min,0.532821,0,1,teacher_6,5,1,1,0,1,1,1,1,0,3,augmented,1,6,2,0
152819,10J,10,3,5,0.2,0,NA,NA,NA,NA,NA,0.532821,0,1,teacher_6,5,1,1,0,1,1,1,1,0,3,augmented,1,6,2,0
152819,10J,10,1,8,0.75,0.16666666666666666,NA,NA,NA,NA,NA,0.532821,0,1,teacher_6,5,1,1,0,1,1,1,1,0,3,augmented,1,6,2,0
152936,10İ,10,2,2,0.8,0.3305555555555556,Moderately,Average,10-15 min,Somewhat ineffective,10-15 min,0.83841,0,0,teacher_4,4,3,3,2,4,3,0,0,0,4,control,0,4,4,0
152936,10İ,10,1,3,0.5,0.8125,Moderately,Average,15-20 min,Somewhat ineffective,0-5 min,0.83841,0,0,teacher_4,4,3,3,2,4,3,0,0,0,4,control,0,4,4,0
152936,10İ,10,3,6,0.4,0.41666666666666663,Moderately,Average,5-10 min,Neutral,5-10 min,0.83841,0,0,teacher_4,4,3,3,2,4,3,0,0,0,4,control,0,4,4,0
152936,10İ,10,4,6,0.4,0.3642857142857142,A litttle,Average,10-15 min,Ineffective,0-5 min,0.83841,0,0,teacher_4,4,3,3,2,4,3,0,0,0,4,control,0,4,4,0
152940,10H,10,2,2,0.4,0.3194444444444445,Quite a lot,Average,15-20 min,Neutral,20-25 min,0.7638849999999999,1,0,teacher_15,2,3,3,1,1,4,1,1,0,3,vanilla,0,7,0,0
152940,10H,10,4,3,0.6,0.2125,Moderately,Average,15-20 min,Somewhat effective,20-25 min,0.7638849999999999,1,0,teacher_15,2,3,3,1,1,4,1,1,0,3,vanilla,0,7,0,0
152940,10H,10,3,5,0,0.2125,Quite a lot,Average,15-20 min,Neutral,20-25 min,0.7638849999999999,1,0,teacher_15,2,3,3,1,1,4,1,1,0,3,vanilla,0,7,0,0
152940,10H,10,1,9&10,0,0.13541666666666666,Quite a lot,Average,15-20 min,Somewhat effective,15-20 min,0.7638849999999999,1,0,teacher_15,2,3,3,1,1,4,1,1,0,3,vanilla,0,7,0,0
152942,10B,10,1,9&10,0.75,0.38541666666666663,A litttle,Average,0-5 min,Neutral,0-5 min,0.975769,0,1,teacher_3,4,3,2,0,1,2,0,0,0,3,augmented,0,7,1,1
152942,10B,10,4,6,1,0.1883928571428571,Moderately,Above average,5-10 min,Somewhat ineffective,5-10 min,0.975769,0,1,teacher_3,4,3,2,0,1,2,0,0,0,3,augmented,0,7,1,1
152942,10B,10,2,1,0.8,0.6444444444444445,A litttle,Above Average,5-10 min,Neutral,0-5 min,0.975769,0,1,teacher_3,4,3,2,0,1,2,0,0,0,3,augmented,0,7,1,1
152942,10B,10,3,3&6,0.4,0.6291666666666667,A litttle,Above average,0-5 min,Ineffective,0-5 min,0.975769,0,1,teacher_3,4,3,2,0,1,2,0,0,0,3,augmented,0,7,1,1
152954,11G,11,1,8,0.25,0.5699404761904762,Quite a lot,Average,15-20 min,Neutral,5-10 min,0.789359,0,0,teacher_11,4,2,2,3,5,3,1,1,1,1,control,0,6,1,0
152954,11G,11,3,4,0.6,1,A litttle,Average,10-15 min,Somewhat effective,NA,0.789359,0,0,teacher_11,4,2,2,3,5,3,1,1,1,1,control,0,6,1,0
152954,11G,11,2,1,0.6,0.5520833333333334,A litttle,Below average,15-20 min,NA,NA,0.789359,0,0,teacher_11,4,2,2,3,5,3,1,1,1,1,control,0,6,1,0
152954,11G,11,4,7,0,0.3104166666666667,A litttle,Average,0-5 min,Ineffective,25-30 min,0.789359,0,0,teacher_11,4,2,2,3,5,3,1,1,1,1,control,0,6,1,0
152956,10U,10,4,3,0.2,0.40625,Moderately,Average,10-15 min,Neutral,10-15 min,0.805897,1,0,teacher_16,3,2,2,13,12,3,0,1,1,1,vanilla,0,8,0,0
152956,10U,10,2,3,0.4,0.0992063492063492,Quite a lot,Above average,5-10 min,Somewhat effective,15-20 min,0.805897,1,0,teacher_16,3,2,2,13,12,3,0,1,1,1,vanilla,0,8,0,0
152956,10U,10,3,6,0.6,0.25,Moderately,Average,15-20 min,Neutral,15-20 min,0.805897,1,0,teacher_16,3,2,2,13,12,3,0,1,1,1,vanilla,0,8,0,0
152956,10U,10,1,3,0.25,0.375,Quite a lot,Above average,5-10 min,Somewhat effective,10-15 min,0.805897,1,0,teacher_16,3,2,2,13,12,3,0,1,1,1,vanilla,0,8,0,0
152960,10G,10,4,3,0,0,Moderately,Below average,10-15 min,Somewhat effective,10-15 min,0.5844619999999999,0,0,teacher_10,1,0,2,1,7,4,1,1,1,1,control,0,8,1,0
152960,10G,10,1,9&10,0,0,A litttle,Excellent,0-5 min,Neutral,25-30 min,0.5844619999999999,0,0,teacher_10,1,0,2,1,7,4,1,1,1,1,control,0,8,1,0
152960,10G,10,3,5,0,0,A litttle,Excellent,10-15 min,Effective,0-5 min,0.5844619999999999,0,0,teacher_10,1,0,2,1,7,4,1,1,1,1,control,0,8,1,0
152960,10G,10,2,2,0.2,0.075,A great deal,Average,10-15 min,Neutral,25-30 min,0.5844619999999999,0,0,teacher_10,1,0,2,1,7,4,1,1,1,1,control,0,8,1,0
152970,11Ü,11,2,2,0.8,0.0625,Moderately,Average,15-20 min,Somewhat effective,20-25 min,0.817821,0,1,teacher_15,4,3,2,1,2,4,1,0,1,2,augmented,0,5,1,0
152970,11Ü,11,1,3,0.25,0.5,Quite a lot,Above average,15-20 min,Effective,15-20 min,0.817821,0,1,teacher_15,4,3,2,1,2,4,1,0,1,2,augmented,0,5,1,0
152970,11Ü,11,4,6,0.6,0.12083333333333332,Moderately,Average,5-10 min,Neutral,15-20 min,0.817821,0,1,teacher_15,4,3,2,1,2,4,1,0,1,2,augmented,0,5,1,0
152970,11Ü,11,3,4,0.8,0.75,Moderately,Average,20-25 min,Somewhat effective,20-25 min,0.817821,0,1,teacher_15,4,3,2,1,2,4,1,0,1,2,augmented,0,5,1,0
152972,10G,10,1,9&10,0,0,NA,NA,NA,NA,NA,0.5828329999999999,0,0,teacher_10,1,3,3,1,0,4,1,1,1,3,control,0,8,2,0
152972,10G,10,4,3,0,0,NA,NA,NA,NA,NA,0.5828329999999999,0,0,teacher_10,1,3,3,1,0,4,1,1,1,3,control,0,8,2,0
152972,10G,10,3,5,0.2,0,A great deal,Excellent,0-5 min,Effective,NA,0.5828329999999999,0,0,teacher_10,1,3,3,1,0,4,1,1,1,3,control,0,8,2,0
152972,10G,10,2,2,0,0.10714285714285714,NA,NA,NA,NA,NA,0.5828329999999999,0,0,teacher_10,1,3,3,1,0,4,1,1,1,3,control,0,8,2,0
152974,10V,10,4,3,0.4,0.5875,A great deal,Excellent,20-25 min,Effective,0-5 min,0.8095260000000001,0,0,teacher_13,4,1,1,1,1,4,1,0,0,3,control,0,8,1,0
152974,10V,10,1,9&10,0.5,0.5,Moderately,Average,NA,Somewhat effective,NA,0.8095260000000001,0,0,teacher_13,4,1,1,1,1,4,1,0,0,3,control,0,8,1,0
152974,10V,10,2,1,0.8,0.625,A great deal,Excellent,0-5 min,Effective,0-5 min,0.8095260000000001,0,0,teacher_13,4,1,1,1,1,4,1,0,0,3,control,0,8,1,0
152974,10V,10,3,5,0.2,0.20833333333333331,A great deal,Excellent,0-5 min,Effective,0-5 min,0.8095260000000001,0,0,teacher_13,4,1,1,1,1,4,1,0,0,3,control,0,8,1,0
