NAME OF DATA ELEMENT,dev-category,developer-friendly name,API data type,INDEX,VARIABLE NAME,VALUE,LABEL,SOURCE,SHOWN/USE ON SITE,NOTES,
"Adjusted cohort count of full-time, not first-time students (denominator for the 8-year outcomes percentages)",completion,outcome_cohort.full_time.not_first_time.8yr,integer,,OMACHT8_FTNFT,,,IPEDS,,,
"Percentage of full-time, not first-time student receiving an award within 8 years of entry",completion,outcome_percentage.full_time.not_first_time.8yr.award,float,,OMAWDP8_FTNFT,,,IPEDS,,,
"Percentage of full-time, not first-time students that did not receive an award and are still enrolled at this institution 8 years after entry",completion,outcome_percentage.full_time.not_first_time.8yr.still_enrolled,float,,OMENRYP8_FTNFT,,,IPEDS,,,
"Percentage of full-time, not first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry",completion,outcome_percentage.full_time.not_first_time.8yr.transfer,float,,OMENRAP8_FTNFT,,,IPEDS,,,
"Percentage of full-time, not first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry",completion,outcome_percentage.full_time.not_first_time.8yr.unknown,float,,OMENRUP8_FTNFT,,,IPEDS,,,
"Adjusted cohort count of part-time, not first-time students (denominator for the percentage receiving an award within 6 years of entry)",completion,outcome_cohort.part_time.not_first_time.6yr,integer,,OMACHT6_PTNFT,,,IPEDS,,,
"Percentage of part-time, not first-time student receiving an award within 6 years of entry",completion,outcome_percentage.part_time.not_first_time.6yr.award,float,,OMAWDP6_PTNFT,,,IPEDS,,,
"Adjusted cohort count of part-time, not first-time students (denominator for the 8-year outcomes percentages)",completion,outcome_cohort.part_time.not_first_time.8yr,integer,,OMACHT8_PTNFT,,,IPEDS,,,
"Percentage of part-time, not first-time student receiving an award within 8 years of entry",completion,outcome_percentage.part_time.not_first_time.8yr.award,float,,OMAWDP8_PTNFT,,,IPEDS,,,
"Percentage of part-time, not first-time students that did not receive an award and are still enrolled at this institution 8 years after entry",completion,outcome_percentage.part_time.not_first_time.8yr.still_enrolled,float,,OMENRYP8_PTNFT,,,IPEDS,,,
"Percentage of part-time, not first-time students that did not receive an award and enrolled at another institution after leaving this institution within 8 years of entry",completion,outcome_percentage.part_time.not_first_time.8yr.transfer,float,,OMENRAP8_PTNFT,,,IPEDS,,,
"Percentage of part-time, not first-time students that did not receive an award and whose enrollment status is unknown after leaving this institution within 8 years of entry",completion,outcome_percentage.part_time.not_first_time.8yr.unknown,float,,OMENRUP8_PTNFT,,,IPEDS,,,
"First-time, full-time student retention rate at four-year institutions",student,retention_rate.four_year.full_time_pooled,float,,RET_FT4_POOLED,,,IPEDS,,"The proportion of full-time, first-time, degree/certificate-seeking undergraduates who were enrolled at the institution in the fall 1 year after starting at the institution, calculated from the IPEDS Fall Enrollment component. Separate metrics are calculated for 4-year institutions and less-than-4-year institutions. The retention rate is calculated as the number of full-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year that are enrolled in the fall term of the current academic year divided by the number of full-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year. For 4-year institutions, this metric is limited to full-time, first-time, bachelor's or equivalent degree-seeking undergraduate students. For less-than-4-year institutions, this metric applies to all full-time, first-time, degree/certificate-seeking undergraduate students. This metric is not available prior to the 2004-05 academic year. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent.",
"First-time, full-time student retention rate at less-than-four-year institutions",student,retention_rate.lt_four_year.full_time_pooled,float,,RET_FTL4_POOLED,,,IPEDS,,ibid,
"First-time, part-time student retention rate at four-year institutions",student,retention_rate.four_year.part_time_pooled,float,,RET_PT4_POOLED,,,IPEDS,,"The proportion of part-time, first-time, degree/certificate-seeking undergraduates who were enrolled at the institution in the fall 1 year after starting at the institution, calculated from the IPEDS Fall Enrollment component. Separate metrics are calculated for 4-year institutions and less-than-4-year institutions. The retention rate is calculated as the number of part-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year that are enrolled in the fall term of the current academic year divided by the number of part-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year. For 4-year institutions, this metric is limited to part-time, first-time, bachelor's or equivalent degree-seeking undergraduate students. For less-than-4-year institutions, this metric applies to all part-time, first-time, degree/certificate-seeking undergraduate students. This metric is not available prior to the 2004-05 academic year. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent.",
"First-time, part-time student retention rate at less-than-four-year institutions",student,retention_rate.lt_four_year.part_time_pooled,float,,RET_PTL4_POOLED,,,IPEDS,,ibid,
"Adjusted cohort count for the first-time, full-time student retention rate at four-year institutions (denominator of the retention rate)",student,retention_rate.cohort.four_year.full_time_pooled,float,,RET_FT_DEN4_POOLED,,,IPEDS,,"The number of full-time, first-time, degree/certificate-seeking undergraduates who were enrolled at the institution in the fall of the prior academic year, minus any allowable exclusions, calculated from the IPEDS Fall Enrollment component. ",
"Adjusted cohort count for the first-time, full-time student retention rate at less-than-four-year institutions (denominator of the retention rate)",student,retention_rate.cohort.lt_four_year.full_time_pooled,float,,RET_FT_DENL4_POOLED,,,IPEDS,,ibid,
"Adjusted cohort count for the first-time, part-time student retention rate at four-year institutions (denominator of the retention rate)",student,retention_rate.cohort.four_year.part_time_pooled,float,,RET_PT_DEN4_POOLED,,,IPEDS,,"The number of part-time, first-time, degree/certificate-seeking undergraduates who were enrolled at the institution in the fall of the prior academic year, minus any allowable exclusions, calculated from the IPEDS Fall Enrollment component.",
"Adjusted cohort count for the first-time, part-time student retention rate at less-than-four-year institutions (denominator of the retention rate)",student,retention_rate.cohort.lt_four_year.part_time_pooled,float,,RET_PT_DENL4_POOLED,,,IPEDS,,ibid,
Years used for rolling averages of full-time retention rate RET_FT[4/L4]_POOLED,student,retention_rate.pooled_yrs_used.full_time,integer,,POOLYRSRET_FT,,,IPEDS,,,
Years used for rolling averages of part-time retention rate RET_PT[4/L4]_POOLED,student,retention_rate.pooled_yrs_used.part_time,integer,,POOLYRSRET_PT,,,IPEDS,,,
"First-time, full-time student retention rate at four-year institutions",student,retention_rate_suppressed.four_year.full_time_pooled,float,,RET_FT4_POOLED_SUPP,,,IPEDS,Yes,"The proportion of full-time, first-time, degree/certificate-seeking undergraduates who were enrolled at the institution in the fall 1 year after starting at the institution, calculated from the IPEDS Fall Enrollment component. Separate metrics are calculated for 4-year institutions and less-than-4-year institutions. The retention rate is calculated as the number of full-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year that are enrolled in the fall term of the current academic year divided by the number of full-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year. For 4-year institutions, this metric is limited to full-time, first-time, bachelor's or equivalent degree-seeking undergraduate students. For less-than-4-year institutions, this metric applies to all full-time, first-time, degree/certificate-seeking undergraduate students. This metric is not available prior to the 2004-05 academic year. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent.",
"First-time, full-time student retention rate at less-than-four-year institutions",student,retention_rate_suppressed.lt_four_year.full_time_pooled,float,,RET_FTL4_POOLED_SUPP,,,IPEDS,Yes,ibid,
"First-time, part-time student retention rate at four-year institutions",student,retention_rate_suppressed.four_year.part_time_pooled,float,,RET_PT4_POOLED_SUPP,,,IPEDS,Yes,"The proportion of part-time, first-time, degree/certificate-seeking undergraduates who were enrolled at the institution in the fall 1 year after starting at the institution, calculated from the IPEDS Fall Enrollment component. Separate metrics are calculated for 4-year institutions and less-than-4-year institutions. The retention rate is calculated as the number of part-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year that are enrolled in the fall term of the current academic year divided by the number of part-time, first-time, degree/certificate-seeking undergraduates enrolled in the fall of the prior academic year. For 4-year institutions, this metric is limited to part-time, first-time, bachelor's or equivalent degree-seeking undergraduate students. For less-than-4-year institutions, this metric applies to all part-time, first-time, degree/certificate-seeking undergraduate students. This metric is not available prior to the 2004-05 academic year. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent.",
"First-time, part-time student retention rate at less-than-four-year institutions",student,retention_rate_suppressed.lt_four_year.part_time_pooled,float,,RET_PTL4_POOLED_SUPP,,,IPEDS,Yes,ibid,
"Transfer rate for first-time, full-time students at four-year institutions (within 150% of expected time to completion/6 years)",completion,transfer_rate.4yr.full_time_pooled,float,,TRANS_4_POOLED,,,IPEDS,,"The proportion of full-time, first-time, degree/certificate-seeking undergraduates who transferred to another institution within 150 percent of normal time, calculated from the IPEDS Graduation Rates component. Separate metrics are calculated for 4-year institutions and less-than-4-year institutions. This metric is calculated as the number of full-time, first-time, degree/certificate-seeking undergraduates who completed a degree or certificate divided by the number of full-time, first-time, degree/certificate-seeking undergraduates in the corresponding completion rate cohort (D150_4, D150_L4). For full-time, first-time, bachelor's degree-seeking undergraduates, 150 percent of normal time is 6 years, and for full-time, first-time, associate's degree-seeking undergraduates it is 3 years. For full-time, first-time, certificate-seeking undergraduates, the normal time period varies (for example, 9 months for a certificate with a normal completion time of 6 months). Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent.",
