provider_number,legal_name,business_name,capacity_per_peu,address,address_2,city,county,zip_code,phone_number,latitude,longitude,source_access_date
1629840483,ST AGNES HOMES INC,SUNNY SLOPES AT ST AGNES HOME II,6,1081 CONCORD WAY,,LA HABRA,Orange,90631,562-842-7539,33.918772653639,-117.975257354777,2026-07-18
1366127201,WHITTEN LLC,WHITTEN HEIGHTS ASSISTED LIVING & MEMORY CARE,196,200 WEST WHITTIER BLVD,,LA HABRA,Orange,90631,562-691-1200,33.939023038344,-117.947805280773,2026-07-18
1558925107,MARSTEL SENIOR HOMES LLC           ,CARE MARSTEL 1                     ,6,1050 KINGSTON DR,,LA HABRA            ,Orange,90631,5622456669,33.942354844856,-117.947452989382,2026-07-18
1730873514,ASPEN VILLA,ASPEN VILLA II,6,25411 CHAMPLAIN ROAD,,LAGUNA HILLS,Orange,92653,949-648-9205,33.593448108804,-117.681571476945,2026-07-18
1336889898,COZY HOME SENIOR CARE INC,COZY HOME SENIOR CARE,6,22272 TERNI,,LAGUNA HILLS,Orange,92653,310-308-0925,33.619199033649,-117.741482387176,2026-07-18
1407353840,JOYFUL HOME CORPORATION,JOYFUL HOME IV,6,25232 COSTEAU ST,,LAGUNA HILLS,Orange,92653,9492791700,33.599484587833,-117.689587677684,2026-07-18
1528605540,GOLDEN COAST SENIOR LIVING         ,GOLDEN COAST SENIOR LIVING         ,6,25321 DE SALLE ST,,LAGUNA HILLS        ,Orange,92653,9495334025,33.594648481158,-117.68562932391,2026-07-18
1194596155,DEL'S HAVEN 4 INC,DEL'S HAVEN IV,6,23822 STILLWATER LANE,,LAGUNA NIGUEL,Orange,92646,949-402-3370,33.529598458451,-117.712953238614,2026-07-18
1912632555,ROYAL SENIOR LIVING-OC LLC,ROYAL SENIOR LIVING,6,31742 ISLE ROYAL DR,,LAGUNA NIGUEL,Orange,92677,949-302-3696,33.502213733039,-117.720955609214,2026-07-18
1831926393,EASTERN SUN LTD. LIABILITY CO.,SUNRISE GARDEN,6,29751 ANA MARIA LN,,LAGUNA NIGUEL,Orange,92677,949-423-6175,33.530156106469,-117.713837864676,2026-07-18
1578142600,LAGUNA ELDER CARE INC,VERONA COURT I,6,29681 PRESTON DR,,LAGUNA NIGUEL,Orange,92677,949-230-3797,33.532413897818,-117.723875361366,2026-07-18
1578142600,LAGUNA ELDER CARE INC,VERONA COURT IX,6,29842 ANDREA WAY,,LAGUNA NIGUEL,Orange,92677,949-230-3797,33.528842536513,-117.714147156903,2026-07-18
1407209430,FRASOULI CARE HOME                 ,ORANGE COUNTY CARE HOME I          ,6,23800 HILLHURST DRIVE,,LAGUNA NIGUEL       ,Orange,92677,9495457207,33.520602706597,-117.713658994862,2026-07-18
1811680648,K PRIME HOME LLC,AK AND DAVID SENIOR CARE,6,24302 BARK ST,,LAKE FOREST,Orange,92630,949-462-0250,33.609551966009,-117.695404131755,2026-07-18
1609578764,JOWEE CORPORATION,SANDY CREEK CARE HOME II,6,21596 AUDUBON WAY,,LAKE FOREST,Orange,92630,562-301-8265,33.648844064981,-117.660339194192,2026-07-18
1407443849     ,ELEONOR'S PLACE INC.               ,ELEONOR'S PLACE 1                  ,0,24152 JAGGER STREET,,LAKE FOREST         ,Orange,92630,9494724681,33.628931303336,-117.708666984788,2026-07-18
1558779694,PACIFICA ROYALE ASSISTED           ,PACIFICA ROYALE ASSISTED           ,132,15022 PACIFIC ST,,MIDWAY CITY         ,Orange,92655,7148924446,33.744377476976,-117.991466279138,2026-07-18
1528419207,"A FAITHFUL HOME, LLC",A FAITHFUL HOME,6,26642 SALAMANCA DR,,MISSION VIEJO,Orange,92691,949-382-2818,33.605229334722,-117.665458693013,2026-07-18
1861254989,"ACTIVE SENIOR HOME CARE, INC",ACTIVE SENIOR HOME CARE,6,26771 VIA VICTORIA,,MISSION VIEJO,Orange,92691,949-380-1143,33.620266469019,-117.663463129505,2026-07-18
1407443849,ELEONOR'S PLACE INC.,ELEONOR'S PLACE 2,6,24772 ARGUS DRIVE,,MISSION VIEJO,Orange,92691,9497163274,33.602362765745,-117.679641962833,2026-07-18
1407443849,ELEONOR'S PLACE INC.,ELEONOR'S PLACE 3,6,26711 VALPARISO DRIVE,,MISSION VIEJO,Orange,92691,9494666406,33.616176142179,-117.664626034752,2026-07-18
1407443849,ELEONOR'S PLACE INC.,ELEONOR'S PLACE 4,6,24431 ZANDRA DRIVE,,MISSION VIEJO,Orange,92691,9497163274,33.607315338965,-117.686525433178,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #6,6,26722 PEPITA,,MISSION VIEJO,Orange,92691,949-533-5938,33.592888868224,-117.663493220538,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #7,6,24332 SPARTAN ST,,MISSION VIEJO,Orange,92691,949-533-5938,33.608664783467,-117.683753873074,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE #8,6,24172 VIA LUISA,,MISSION VIEJO,Orange,92691,949-533-5938,33.611722376017,-117.661472008406,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 1,6,24132 DELPHI STREET,,MISSION VIEJO,Orange,92691,949-533-5938,33.611732434301,-117.682828427145,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 2,6,25642 AURORA WAY,,MISSION VIEJO,Orange,92691,949-533-5938,33.603230544181,-117.682812585348,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 3,6,24695 DORIA AVE,,MISSION VIEJO,Orange,92691,949-533-5938,33.603448306026,-117.682973182613,2026-07-18
1417674532,IRVINE COTTAGES LLC,GRANNY'S PLACE 4,6,25665 SABINA AVE,,MISSION VIEJO,Orange,92691,949-533-5938,33.61164245457,-117.682615526804,2026-07-18
1699308155,MILES PLACE INC,NORA'S PLACE 1,6,25612 ADRIANA ST,,MISSION VIEJO,Orange,92691,9492739951,33.612867972633,-117.683840541953,2026-07-18
1457057119,PACIFICA HOME CARE LLC,PACIFICA HOME CARE LLC,6,23711 VIA LA CORUNA,,MISSION VIEJO,Orange,92691,949-874-8777,33.618334691794,-117.660044821752,2026-07-18
1699455089,HARBOR CARE HOMES LLC,PORT ARTEMIA,6,24632 ARTEMIA AVE,,MISSION VIEJO,Orange,92691,949-859-8391,33.604358329253,-117.683575254718,2026-07-18
1821744053,QH CORPORATION,QUEEN'S HOME 1,6,24422 ZANDRA DRIVE,,MISSION VIEJO,Orange,92691,949-716-1836,33.607224604863,-117.686281016882,2026-07-18
1821744053,QH CORPORATION,QUEEN'S HOME 2,6,26545 AVENIDA DESEO,,MISSION VIEJO,Orange,92691,7142350515,33.615513049818,-117.666875402288,2026-07-18
1730776261,TESSA'S PLACE INC,TESSA'S PLACE 3,6,25982 VIA MAREJADA,,MISSION VIEJO,Orange,92691,9493173511,33.585905150318,-117.670598308402,2026-07-18
1144977398,SOUTHERN CALIFORNIA HOSPICE FOUNDATION,THE HEAVENLY HOME,6,24552 MOSQUERO LANE,,MISSION VIEJO,Orange,92691,714-404-0553,33.606260266903,-117.663383333787,2026-07-18
1740869783,MISSION ELDER CARE INC,VERONA COURT X,6,25691 SABINA AVE,,MISSION VIEJO,Orange,92691,949-230-3797,33.6110286478,-117.68207564842,2026-07-18
1982007357,FAMILY CARE FOR ELDERLY INC        ,FAMILY CARE FOR ELDERLY INC        ,6,26741 PEPITA DR,,MISSION VIEJO       ,Orange,92691,9495890145,33.592885557373,-117.66329909566,2026-07-18
1922497650,GOLDEN COAST SENIOR LIVING         ,GOLDEN COAST SENIOR LIVING 4       ,6,26075 ARCADA DR,,MISSION VIEJO       ,Orange,92691,9495334025,33.606294045973,-117.675249594113,2026-07-18
1699308155,MILES PLACE INC                    ,NORA'S PLACE 2                     ,6,25451 ADRIANA STREET,,MISSION VIEJO       ,Orange,92691,9494588364,33.61345432867,-117.68639023308,2026-07-18
1407209430,FRASOULI CARE HOME                 ,ORANGE COUNTY CARE HOME II         ,6,27561 ALMENDRA DRIVE,,MISSION VIEJO       ,Orange,92691,9492061096,33.634279879571,-117.649479181342,2026-07-18
1366021156,CARE JORDAN SENIOR HOMES LLC,CARE JORDAN 2,6,1615 KENT LANE,,NEWPORT BEACH,Orange,92660,7146466750,33.62916901411,-117.902284757189,2026-07-18
1720696180,JEWEL HOMECARE LLC,JEWEL HOMECARE 2,6,20152 RIVERSIDE DR,,NEWPORT BEACH,Orange,92660,4242704452,33.66318068172,-117.88153166784,2026-07-18
1053054213,"CORKTREE HOLDINGS, LLC",NEWPORT BEACH MEMORY CARE,42,1000 HALYARD,,NEWPORT BEACH,Orange,92663,949-220-9700,33.627595940431,-117.934275883219,2026-07-18
1205643962,A TOUCH OF CARE ASSISTED LIVING VIII LLC,A TOUCH OF CARE ASSISTED LIVING VIII,6,885 S ESPLANADE,,ORANGE,Orange,92869,661-269-6358,33.773790664866,-117.809639497571,2026-07-18
1821678038,CARE AYESHA LLC,CARE AYESHA,6,452 S SWIDLER PLACE,,ORANGE,Orange,92869,7146466750,33.781482318315,-117.8144727544,2026-07-18
1881385250,CARE CONNECTION USA LLC,CARE CONNECTION,6,416 S JENNIFER LN,,ORANGE,Orange,92869,714-289-2273,33.782229229706,-117.830207095402,2026-07-18
1649845678,CARE VANNA LLC,CARE VANNA,6,2438 EAST PARKSIDE AVE,,ORANGE,Orange,92867,7146466750,33.814364021558,-117.827267226683,2026-07-18
1295220499,"EXCLUSIVE SENIOR CARE, INC.",CASA GRANDE,6,2112 E. VALLEY GLEN LANE,,ORANGE,Orange,92867,714-363-3257,33.835700994281,-117.831208732832,2026-07-18
1083373302,LUXURY LIVING SENIOR CARE LLC,CYECREST GUEST HOME,6,139 S LINCOLN ST,,ORANGE,Orange,92866,714-580-6839,33.787116591719,-117.837882236502,2026-07-18
1013626274,EVERGREEN ADULT HOME CARE,EVERGREEN ADULT HOME CARE,6,362 N SWIDLER ST,,ORANGE,Orange,92869,951-893-0859,33.792591483236,-117.814997880634,2026-07-18
1699489815,ACACIA GUEST HOME LLC,GOLDEN LIFE MANOR IV,6,2344 W BEATON WAY,,ORANGE,Orange,92868,657-223-9264,33.792164383359,-117.878207991774,2026-07-18
1689284580,ORANGE SENIOR LIVING INC,MAINPLACE SENIOR LIVING,153,1800 W CULVER AVENUE,,ORANGE,Orange,92868,7149782534,33.782163557495,-117.872213925175,2026-07-18
1548945272,PARADISE RESIDENTIAL HOME CORPORATION,PARADISE RESIDENTIAL HOME,6,546 N WRIGHTWOOD DRIVE,,ORANGE,Orange,92869,714-516-2750,33.795919392163,-117.808744561769,2026-07-18
1578955084,ABOVE ALL CARE FACILITY LLC        ,ABOVE ALL CARE I                   ,6,479 S WELLINGTON,,ORANGE              ,Orange,92869,3109949181,33.780892902883,-117.818888676268,2026-07-18
1801367479,CARE JULIET LLC                    ,CARE JULIET 1                      ,6,479 S. WELLINGTON RD,,ORANGE              ,Orange,92869,6572239028,33.780892902883,-117.818888676268,2026-07-18
1295220499     ,"EXCLUSIVE SENIOR CARE, INC.        ",CASA BELLA                         ,0,2202 E VALLEY GLEN LANE,,ORANGE              ,Orange,92867,7146730032,33.835670065058,-117.830479591075,2026-07-18
1740750165,PROSPECT SENIOR LIVING INC         ,CITRUS HILLS ASSISTED LIVING       ,0,142 S PROSPECT ST,,ORANGE              ,Orange,92869,7146393590,33.787050919508,-117.818412500349,2026-07-18
1164073052,GRACIOUS CARE HOME INC.            ,GRACIOUS CARE HOME 1               ,6,4110 E JORDAN AVE,,ORANGE              ,Orange,92869,7142895429,33.77886833799,-117.809404217549,2026-07-18
1700432333,ORANGE CAREHOME                    ,MAISON FOR MOM                     ,6,804 W BRENTWOOD AVENUE,,ORANGE              ,Orange,92865,6572236371,33.83171548314,-117.860969434428,2026-07-18
1679161392     ,PHAMILY HOME ELDERLY CARE          ,PHAMILY HOME ELDERLY CARE          ,0,704 E VISTA DEL PLAYA,AVE,ORANGE              ,Orange,92865,6577249930,33.826159287163,-117.846780548732,2026-07-18
1629657440,ANNISSA GEM CARE,ANNISSA GEM CARE,6,825 LILAC DRIVE,,PLACENTIA,Orange,92870,7146466750,33.877608456592,-117.857149130598,2026-07-18
1871365551,COLORADO COTTAGE LLC,BELFORD LIVING,6,2255 BELFORD AVE,,PLACENTIA,Orange,92870,714-504-5371,33.903252302624,-117.86316029628,2026-07-18
1841805025,CARVER SENIOR HOMES LLC,CARVER SENIOR HOMES 1,0,16202 CAIRO CIRCLE,,PLACENTIA,Orange,92870,7146466750,33.889802155965,-117.851182472823,2026-07-18
1710758917,THARON CRESCENDO LLC,CRESCENDO SENIOR LIVING,210,351 EAST PALM DR,,PLACENTIA,Orange,92870,714-528-4990,33.887446086801,-117.859633107604,2026-07-18
1265164321,IN R GREAT HANDS LLC,IN R GREAT HANDS-MONTEVIDEO,6,1261 MONTEVIDEO AVENUE,,PLACENTIA,Orange,92870,714-646-9648,33.885868319257,-117.841191747152,2026-07-18
1124695184,NORAS RESIDENCE CARE,NORAS RESIDENCE OF PLACENTIA,6,1217 WARREN ST,,PLACENTIA,Orange,92870,7147783949,33.884501230849,-117.847107694413,2026-07-18
1407628266,"RAE HILL GROUP, LLC",RAE'S COTTAGE AT PLACENTIA,6,1265 SALVADOR DR. E,,PLACENTIA,Orange,92870,562-842-7539,33.884439791499,-117.840904164054,2026-07-18
1427636653     ,A MOTHER THERESA CARE              ,A MOTHER THERESA CARE              ,0,16192 CAIRO CIRCLE,,PLACENTIA           ,Orange,92870,9493948708,33.88979825838,-117.851415992645,2026-07-18
1578955084,ABOVE ALL CARE FACILITY LLC        ,ABOVE ALL CARE II                  ,6,1255 BERING ST,,PLACENTIA           ,Orange,92870,3109949181,33.884989057614,-117.838176106027,2026-07-18
1578955084,ABOVE ALL CARE FACILITY LLC        ,ABOVE ALL CARE III                 ,6,1022 OXFORD DR,,PLACENTIA           ,Orange,92870,3109949181,33.881113894228,-117.864531994734,2026-07-18
1932751781,CARE BLUE WATER LLC                ,MARYKNOLL SENIOR CARE              ,0,531 WHITTEN WAY,,PLACENTIA           ,Orange,92870,8058361556,33.897851590951,-117.873817047977,2026-07-18
1710523758,ROSELLE CARE LLC                   ,ROSELLE CARE                       ,6,226 HANNAH WAY,,PLACENTIA           ,Orange,92870,7145721877,33.879466598797,-117.864299816016,2026-07-18
1568939635     ,AGAPE COTTAGES FLORA LLC           ,SAINT AGNES CARE                   ,0,4931 CARTHAGE STREET,,PLACENTIA           ,Orange,92870,7146466750,33.890042716586,-117.850947192801,2026-07-18
1841074978,FLOWERS FAMILY CARE LLC,FLOWERS FAMILY CARE,6,1009 W 20TH STREET,,SANTA ANA,Orange,92706,949-274-0634,33.762471407541,-117.878981138523,2026-07-18
1588279707,GPM HEALTHCARE MANAGEMENT INC,HILL MANOR ELDERLY CARE,6,13021 HEWES AVENUE,,SANTA ANA,Orange,92705,7145169116,33.773255647986,-117.80538744191,2026-07-18
1790392124,NOTHING HILLS GUEST HOME LLC,NOTHING HILLS GUEST HOME LLC,6,13901 HEWES AVE,,SANTA ANA,Orange,92705,213-446-1695,33.761066684388,-117.806270559228,2026-07-18
1164136032,ALL HEALTH HOLDINGS CORP,WILLOW VIEW GARDENS MEMORY CARE & ASSISTED LIVING,130,2025 NORTH BUSH STREET,,SANTA ANA,Orange,92706,714-541-3357,33.763097829075,-117.866297810276,2026-07-18
1225509896,AGAPE SENIOR HOMES LLC             ,AGAPE SENIOR HOMES LLC             ,6,11442 NEWPORT AVE,,SANTA ANA           ,Orange,92705,7143932308,33.767159322168,-117.794778969975,2026-07-18
1063886448,RYANS REACH                        ,RYAN'S REACH R&R II                ,6,2009 CATALINA AVE,,SANTA ANA           ,Orange,92705,7143967678,33.764655982966,-117.838687066845,2026-07-18
1043891807,CANDLEBERRY CARE,CANDLEBERRY CARE,6,4216 CANDLEBERRY AVE,,SEAL BEACH,Orange,90740,7146466750,33.777174020082,-118.058558468734,2026-07-18
1134866627,60 PLACES LLC,LOLA SENIOR GUEST HOME,6,8681 LOLA AVE,,STANTON,Orange,90680,714 300-4540,33.815335023131,-117.981257623984,2026-07-18
1568235729,MG & CO LLC,MG HEIGHTS I,5,10612 LEXINGTON ST,,STANTON,Orange,90680,818-572-3806,33.808298666872,-118.007414526309,2026-07-18
1679657878,CALIFORNIA FRIENDS HOMES INC,ROWNTREE GARDENS,280,12151 DALE STREET,,STANTON,Orange,90680,714-971-6616,33.786253129964,-117.986020389006,2026-07-18
1982485496,SYRACUSE RESIDENTIAL CARE LLC,SYRACUSE RESIDENTIAL CARE,6,7362 SYRACUSE AVE,,STANTON,Orange,90680,669-216-8500,33.804923106825,-118.004013485277,2026-07-18
1235609793,"NEW HORIZON LODGE, INC             ",NEW HORIZON LODGE                  ,120,8541 WEST CERRITOS AVE,,STANTON             ,Orange,90680,7148215780,33.810285345563,-117.983775212422,2026-07-18
1083308555,HKH HEALTH INC,COLUMNS CARE HOME,6,17332 LAURIE LANE,,TUSTIN,Orange,92780,732-589-4692,33.763830742689,-117.829797136518,2026-07-18
1164204228,DIGNITY & WISDOM HOME CARE LLC,DIGNITY & WISDOM HOME CARE,6,17331 VINEWOOD AVE,,TUSTIN,Orange,92780,714-261-7435,33.749083622242,-117.83001255143,2026-07-18
1326636960,PLEASANT HAVEN HOME CARE LLC,GENESIS SENIOR LIVING II,6,129 MOUNTAIN VIEW DR,,TUSTIN,Orange,92780,6572104454,33.74635778542,-117.829205960887,2026-07-18
1710599030,GRACIOUS CARE HOME INC,GRACIOUS CARE HOME 2,6,14661 BROOKLINE WAY,,TUSTIN,Orange,92780,714-368-4627,33.751114557381,-117.825412143872,2026-07-18
1104438142,GRACIOUS CARE HOME INC,GRACIOUS CARE HOME 3,6,17602 AMAGANSET WAY,,TUSTIN,Orange,92780,714-368-4659,33.751360189054,-117.824822728441,2026-07-18
1255112132,K&B MAG CORP.,QUEEN'S HOME 3,15,14752 HOLT AVE,,TUSTIN,Orange,92780,714-731-6385,33.749501585844,-117.814279300074,2026-07-18
1063886448,RYANS REACH                        ,RYANS REACH R&R                    ,6,1321 LEAR LANE,,TUSTIN              ,Orange,92780,6572474527,33.74030236329,-117.812404268334,2026-07-18
1326730920,ABK SWEET HOMECARE INC,ABK SWEET HOMECARE INC,6,10171 NORTHAMPTON AVE,,WESTMINSTER,Orange,92683,714-837-9198,33.733809573452,-117.951753408626,2026-07-18
1174213037,WESTMINSTER HOME INC,CIELO VISTA SENIOR LIVING,122,7571 WYOMING STREET,,WESTMINSTER,Orange,92683,714-793-9142,33.761021589749,-117.997340233064,2026-07-18
1790451326,LOVING HOME CARE LLC,LOVING HOME CARE,6,13402 HOOVER STREET,,WESTMINSTER,Orange,92683,7146007083,33.767764579397,-117.998489391989,2026-07-18
1003683673,ROCKVIEW RESIDENTIAL CARE LLC,ROCKVIEW RESIDENTIAL CARE,6,8156 ROCKVIEW CIR,,WESTMINSTER,Orange,92683,714-300-4540,33.732393199453,-117.986656072543,2026-07-18
1518604024,WESTMINSTER TERRACE LLC,WESTMINSTER TERRACE,152,7571 WESTMINSTER BLVD,,WESTMINSTER,Orange,92683,323-475-1800,33.759242069795,-117.997632677666,2026-07-18
1912387929,WEST GLENN MANOR INC               ,WEST GLENN MANOR                   ,98,7242 WESTMINSTER BLVD,,WESTMINSTER         ,Orange,92683,7148982131,33.759050669036,-118.002420672217,2026-07-18
1730961889,CELARON MANORS LLC,CARE CELINE I,6,4381 CAMPHOR AVENUE,,YORBA LINDA,Orange,92886,714-801-5208,33.897135483053,-117.776179694466,2026-07-18
1265187793,PHAMILY HOME SENIOR CARE LLC,PHAMILY HOME ELDERLY CARE 2,6,16652 HUGGINS AVE,,YORBA LINDA,Orange,92886,6577249930,33.893685449797,-117.843756609524,2026-07-18
1811658610,SWEETWATER SENIOR CARE LLC,SWEETWATER SENIOR CARE,6,5741 SWEETWATER PLACE,,YORBA LINDA,Orange,92886,7144967842,33.877782045807,-117.786365131748,2026-07-18
1952916132,CARVER SENIOR HOMES LLC            ,CARVER SENIOR HOMES 2              ,0,17581 SHANE WAY,,YORBA LINDA         ,Orange,92886,7144012689,33.875084665546,-117.827106629418,2026-07-18
1285152629,"EASTERN STAR HOMES OF CA,          ",SENIOR LIVING COMMUNITY            ,76,16850 BASTANCHURY ROAD,,YORBA LINDA         ,Orange,92886,7145779281,33.89923758055,-117.83928310398,2026-07-18
1720619596,SUNNY SENIOR HOMES LLC             ,SUNNY CARE                         ,6,4662  SCHOOL STREET,,YORBA LINDA         ,Orange,92886,6573638436,33.89346098243,-117.813063840295,2026-07-18
1164273397,"THE LAKES SENIOR LIVING, LLC",THE LAKES,276,5801 SUN LAKES BLVD,,BANNING,Riverside,92220,951-846-6944,33.922263339126,-116.938787166466,2026-07-18
1093463697,ALL HEALTH VENTURES INC,WESTFIELD VILLA GARDENS,50,3863 W RAMSEY ST,,BANNING,Riverside,92220,951-849-7521,33.926689361188,-116.919290692042,2026-07-18
1023766722,ALL HEALTH GROUP OF COMPANIES,WESTHILLS VILLA GARDENS,30,5466 W WILSON ST,,BANNING,Riverside,92220,951-845-7734,33.932607906839,-116.936492871929,2026-07-18
1306452008,AMAZING GRACE CARE SERVICES,AMAZING GRACE CARE SERVICES,6,43 SITARA STREET,,BEAUMONT,Riverside,92223,3105925338,33.920425355397,-116.950267859246,2026-07-18
1922826833,CYPRESS SPRINGS HOMECARE CORPORATION,CYPRESS SPRINGS HOMECARE,6,68905 HERMOSILLO ROAD,,CATHEDRAL CITY,Riverside,92234,760-459-3214,33.833230302591,-116.460717607504,2026-07-18
1366140907,ADOBE RESIDENTIAL CARE,ADOBE RESIDENTIAL CARE,6,2108 ADOBE AVE,,CORONA,Riverside,92882,714-371-8333,33.864595048998,-117.611657519644,2026-07-18
1922715143,CORONA CARE HOME INC,CORONA CARE HOME INC,6,1664 TAMARRON DRIVE,,CORONA,Riverside,92883,951-339-9793,33.815359791655,-117.542940581936,2026-07-18
1295254316,CORONA RCFE LLC,CORONA RCFE,49,2600 S MAIN STREET,,CORONA,Riverside,92882,951-736-4900,33.849664197233,-117.570375892134,2026-07-18
1902540602,LESLEY S VANNOY,DELLBROOK GUEST HOME,6,13731 DELLBROOK STREET,,CORONA,Riverside,92880,951-220-7860,33.945829478999,-117.582901556782,2026-07-18
1124585658,GABRIELA CARE HOME INC,GABRIELA CARE HOME INC,6,1717 TAMARRON DR,,CORONA,Riverside,92883,9514273631,33.816211267289,-117.540834628763,2026-07-18
1013661040,ROMULO L & NOELIA M GARCIA,INSPIRATIONS HOME CARE,6,2755 THACKER DR,,CORONA,Riverside,92881,951-317-4773,33.841377638206,-117.54848060084,2026-07-18
1538815105,ROMULO L & NOELIA M GARCIA,INSPIRATIONS HOME CARE II,6,2800 COTTAGE DR,,CORONA,Riverside,92881,951-317-4773,33.837090378551,-117.540976282927,2026-07-18
1760126445,ROMULO L & NOELIA M GARCIA,INSPIRATIONS HOME CARE III,6,2685 COTTAGE DR,,CORONA,Riverside,92881,951-317-4773,33.838001910522,-117.540311598005,2026-07-18
1376283077,INSPIRATIONS HOME CARE IV LLC,INSPIRATIONS HOME CARE IV,6,1540 HEARTLAND WAY,,CORONA,Riverside,92881,951-317-4773,33.83576771423,-117.540831778916,2026-07-18
1902546617,ROMULO L & NOELIA M GARCIA,INSPIRATIONS HOME CARE V,6,2865 COTTAGE DR,,CORONA,Riverside,92881,951-317-4773,33.836548488511,-117.541288257363,2026-07-18
1801536503,INSPIRATIONS HOME CARE IV LLC,INSPIRATIONS HOME CARE VI,6,1117 CARTER LANE,,CORONA,Riverside,92881,951-317-4773,33.84289916318,-117.550367283425,2026-07-18
1790425494,INSPIRATIONS HOME CARE IV LLC,INSPIRATIONS HOME CARE VII,6,1507 CHESTNUT CIRCLE,,CORONA,Riverside,92881,951-317-4773,33.83701347459,-117.540678306269,2026-07-18
1205536786,CORONA SENIOR MANOR LLC,NEW HORIZONS,15,7550 RUDELL RD,,CORONA,Riverside,92881,562-350-8537,33.836185594013,-117.526876748319,2026-07-18
1013780832,MAHRAJ CORP,TREE OF LIFE CARE HOME,6,1652 VIA SEVILLA ST,,CORONA,Riverside,92881,714-883-3303,33.820150677962,-117.545210401316,2026-07-18
1316658180,UNITY HOME CARE INC,UNITY HOME CARE INC,6,2039 COG HILL DRIVE,,CORONA,Riverside,92883,714-206-0411,33.81825335036,-117.528113917228,2026-07-18
1528671633,ELIAA LLC                          ,A & J RESIDENTIAL CARE             ,6,1229 KELLEY AVENUE,,CORONA              ,Riverside,92882,9513399834,33.869426419898,-117.574922906968,2026-07-18
1699153726,CORONA RESIDENTIAL CARE            ,CORONA RESIDENTIAL CARE CENT       ,125,1400 CIRCLE CITY DRIVE,,CORONA              ,Riverside,92879,9517350252,33.871800929248,-117.54912986306,2026-07-18
