"age","asian","black","divorced","educ","exper","faminc","female","hrswork","insure","married","mcaid","mcare","metro","midwest","nchild","northeast","single","south","union","wage","west","white"
26,0,0,0,13,7,77200,0,30,1,1,0,0,1,0,0,0,0,1,0,33.33,0,1
56,0,0,0,13,37,9760,0,25,1,1,0,0,1,0,1,0,0,1,0,49.8,0,1
54,0,0,0,12,36,66769,1,26,1,1,0,0,1,0,1,0,0,1,0,21.81,0,1
52,0,0,0,16,30,134370,0,38,0,1,0,0,1,0,0,0,0,1,0,58,0,1
43,0,0,0,16,21,75700,1,40,1,1,0,0,1,0,2,0,0,1,0,55.28,0,1
57,0,0,0,21,30,0,0,40,1,1,0,0,1,0,0,0,0,1,0,51.92,0,1
31,0,0,0,16,9,0,0,60,0,0,0,0,1,0,0,0,1,1,0,28.83,0,1
25,0,0,0,16,3,0,0,40,1,0,0,0,1,0,0,0,1,1,0,43,0,1
28,0,0,0,16,6,0,0,40,1,0,0,0,1,0,0,0,1,1,0,72.13,0,1
26,0,0,0,14,6,0,1,40,1,0,0,0,1,0,0,0,1,1,0,9.2,0,1
26,0,0,0,16,4,0,0,40,1,0,0,0,1,0,0,0,1,1,0,43.25,0,1
43,0,0,0,16,21,90000,1,40,1,1,0,0,1,0,0,0,0,1,0,9.6,0,1
40,0,0,0,21,13,22000,0,50,1,1,0,0,1,0,0,0,0,1,0,12.2,0,1
32,0,0,0,13,13,0,1,40,1,0,0,0,1,0,1,0,1,1,0,19.23,0,1
59,0,0,1,13,40,0,1,42,1,0,0,0,1,0,1,0,0,1,0,29.76,0,1
33,0,0,0,14,13,30100,0,50,0,1,0,0,1,0,2,0,0,1,0,17.5,0,1
34,0,0,0,14,14,84101,1,35,0,1,0,0,1,0,2,0,0,1,0,10,0,1
39,0,1,1,13,20,0,0,70,1,0,0,0,1,0,1,0,0,1,0,5.49,0,0
41,0,1,0,13,22,0,1,40,1,0,0,0,1,0,0,0,1,1,0,11.88,0,0
41,0,1,1,12,23,30000,1,40,0,0,0,0,1,0,1,0,0,1,0,7.79,0,0
57,0,1,0,16,35,55390,0,40,1,1,0,0,1,0,2,0,0,1,0,10,0,0
28,0,1,0,13,9,94490,0,35,1,0,0,0,1,0,0,0,1,1,0,10,0,0
59,0,0,0,16,37,33000,0,45,1,1,0,0,1,0,0,0,0,1,0,51.29,0,1
59,0,0,0,13,40,171000,1,40,1,1,0,0,1,0,0,0,0,1,0,15,0,1
38,0,1,1,16,16,0,0,40,1,0,0,0,1,0,0,0,0,1,0,28.83,0,0
44,0,0,0,16,22,139021,1,40,0,1,0,0,1,0,5,0,0,1,0,11,0,1
52,0,0,0,13,33,85121,0,40,0,1,0,0,1,0,5,0,0,1,0,25,0,1
66,0,0,1,14,46,0,1,40,1,0,0,1,1,0,0,0,0,1,0,13.85,0,1
41,0,0,0,16,19,0,1,40,1,0,0,0,1,0,0,0,1,1,0,18.27,0,1
38,0,1,1,14,18,0,1,40,1,0,0,0,1,0,4,0,0,1,0,24.51,0,0
46,0,0,1,16,24,0,1,40,1,0,0,0,1,0,0,0,0,1,0,72.13,0,1
35,0,0,0,18,11,65129,0,52,1,1,0,0,1,0,2,0,0,1,0,24.04,0,1
34,0,0,0,18,10,60000,1,35,1,1,0,0,1,0,2,0,0,1,0,48.89,0,1
34,0,0,1,13,15,0,0,40,0,0,0,0,1,0,0,0,0,1,0,17,0,1
35,0,1,0,16,13,0,1,40,1,0,0,0,1,0,1,0,1,1,0,28.75,0,0
54,0,0,1,16,32,0,1,40,1,0,0,0,1,0,0,0,0,1,1,30,0,1
57,0,0,1,20,31,0,1,40,1,0,0,0,1,0,0,0,0,1,0,57.7,0,1
55,0,0,1,14,35,0,0,40,1,0,0,0,1,0,0,0,0,1,1,26.5,0,1
22,0,1,0,12,4,51167,0,35,0,0,0,0,1,0,0,0,1,1,0,7.75,0,0
57,0,0,0,16,35,60700,1,45,1,1,1,0,1,0,1,0,0,1,0,59.82,0,1
54,0,0,0,12,36,51616,0,50,1,1,0,0,1,0,2,0,0,1,0,18.05,0,1
39,0,0,0,16,17,51816,1,40,1,1,0,0,1,0,2,0,0,1,0,12,0,1
45,0,1,0,16,23,19968,1,40,1,1,0,0,1,0,2,0,0,1,0,19.23,0,0
31,0,0,1,16,9,0,0,40,1,0,0,0,1,0,0,0,0,1,0,15.38,0,1
28,0,0,1,16,6,0,1,40,1,0,0,0,1,0,0,0,0,1,0,22,0,1
48,0,0,1,12,30,0,1,40,0,0,0,0,1,0,0,0,0,1,0,24.05,0,1
48,0,0,0,12,30,113113,1,40,1,1,0,0,1,0,1,0,0,1,0,18,0,1
21,0,0,0,12,3,32000,0,40,1,0,0,0,1,0,0,0,1,1,0,12.02,0,1
64,0,0,1,12,46,0,1,48,1,0,0,0,1,0,0,0,0,1,1,26.04,0,1
45,0,1,0,10,29,12000,0,40,0,1,0,0,1,0,2,0,0,1,0,9.5,0,0
42,0,1,0,12,24,20000,0,40,0,0,0,0,1,0,0,0,1,1,0,9.6,0,0
37,0,0,0,9,22,0,0,40,0,1,0,0,1,0,3,0,0,1,0,15,0,1
33,0,1,0,16,11,0,0,40,0,0,0,0,1,0,0,0,1,1,0,22,0,0
47,0,0,0,12,29,0,0,40,0,1,0,0,1,0,1,0,0,1,0,12.02,0,1
44,0,1,0,12,26,0,0,40,1,0,0,0,1,0,0,0,1,1,0,20,0,0
36,0,0,0,16,14,0,0,40,0,0,0,0,1,0,1,0,1,1,0,4.5,0,1
28,0,0,0,16,6,0,1,40,1,0,0,0,1,0,0,0,1,1,0,26.45,0,1
49,0,0,0,16,27,40423,1,40,1,1,0,0,1,0,0,0,0,1,0,12,0,1
41,0,0,0,12,23,28423,0,40,1,1,0,0,1,0,0,0,0,1,0,26.42,0,1
33,0,1,0,13,14,55000,0,60,1,1,0,0,1,0,2,0,0,1,1,30,0,0
40,0,1,0,14,20,90005,1,40,1,1,0,0,1,0,2,0,0,1,0,25.95,0,0
60,0,0,0,12,42,72500,1,40,1,1,0,0,1,0,1,0,0,1,0,22.05,0,1
46,0,0,0,18,22,4600,1,40,1,1,0,0,1,0,2,0,0,1,0,72.13,0,1
60,0,0,0,16,38,100488,1,40,1,1,0,0,1,0,1,0,0,1,0,24.05,0,1
49,0,0,0,16,27,8,0,40,1,1,0,0,1,0,2,0,0,1,0,36.05,0,1
46,0,0,0,18,22,82620,1,45,1,1,0,0,1,0,1,0,0,1,0,42.31,0,1
50,0,0,0,16,28,107162,0,50,1,1,0,0,1,0,1,0,0,1,0,28.26,0,1
24,0,0,0,16,2,164782,1,40,1,0,0,0,1,0,0,0,1,1,0,25,0,1
39,0,0,0,14,19,0,0,50,1,0,0,0,1,0,0,0,1,1,0,37,0,1
32,0,0,0,18,8,78000,1,45,1,1,0,0,1,0,0,0,0,1,1,20,0,1
39,0,0,0,14,19,30801,0,40,1,1,0,0,1,0,1,0,0,1,0,16,0,1
30,0,0,0,14,10,35162,1,40,0,1,0,0,1,0,1,0,0,1,0,16,0,1
26,0,0,0,12,8,13002,0,40,0,1,0,0,1,0,1,0,0,1,0,10,0,1
23,0,0,0,12,5,18002,1,40,0,1,0,0,1,0,1,0,0,1,0,8.5,0,1
26,0,1,0,13,7,0,0,40,0,0,0,0,1,0,0,0,1,1,0,10,0,0
50,0,0,1,13,31,0,1,50,1,0,0,0,1,0,0,0,0,1,0,15,0,1
55,0,0,0,14,35,0,0,40,1,0,0,0,1,0,0,0,1,1,0,13.54,0,1
38,0,0,0,18,14,0,0,55,1,0,0,0,1,0,0,0,1,1,0,25.18,0,1
49,0,0,0,14,29,0,0,45,1,0,0,0,1,0,0,0,1,1,0,14.96,0,1
48,0,0,0,12,30,0,0,40,1,0,0,0,1,0,0,0,1,1,0,16.83,0,1
51,0,0,0,12,33,40624,1,40,1,1,0,0,1,0,2,0,0,1,0,17,0,1
60,0,1,1,12,42,0,1,30,0,0,0,0,1,0,0,0,0,1,0,10.5,0,0
30,0,0,0,16,8,0,1,40,0,0,0,0,1,0,0,0,1,1,0,8,0,1
27,0,0,0,13,8,0,0,40,0,0,0,0,1,0,0,0,1,1,0,15,0,1
43,0,0,1,14,23,12550,1,60,0,0,0,0,1,0,1,0,0,1,0,18,0,1
43,0,0,1,14,23,0,0,30,0,0,0,0,1,0,0,0,0,1,0,57.7,0,1
39,0,0,0,16,17,52020,0,40,1,1,0,0,1,0,2,0,0,1,0,28.85,0,1
41,0,0,0,16,19,60030,1,40,1,1,0,0,1,0,2,0,0,1,0,24.05,0,1
27,0,0,0,12,9,40427,1,35,1,0,0,0,1,0,0,0,1,1,0,10,0,1
60,0,0,1,12,42,42431,1,40,1,0,0,0,1,0,0,0,0,1,0,10,0,1
46,0,0,0,14,26,42050,0,40,1,1,0,0,1,0,1,0,0,1,0,24.05,0,1
52,0,0,0,16,30,50025,1,40,1,1,0,0,1,0,1,0,0,1,0,20.2,0,1
24,0,1,0,12,6,0,1,40,0,0,0,0,1,0,1,0,1,1,0,9.5,0,0
38,0,0,0,10,22,12600,0,32,0,1,0,0,1,0,0,0,0,1,0,18.75,0,1
57,0,0,0,16,35,7000,1,25,0,1,0,0,1,0,0,0,0,1,0,7.5,0,1
49,0,0,1,14,29,0,0,40,1,0,0,0,1,0,0,0,0,1,0,13.25,0,1
31,0,0,0,9,16,9850,0,40,0,0,0,0,1,0,0,0,1,1,0,15,0,1
58,0,0,0,16,36,40000,0,40,1,1,0,0,1,0,0,0,0,1,0,14.4,0,1
52,0,0,0,12,34,52000,1,40,1,1,0,0,1,0,0,0,0,1,0,17,0,1
85,0,0,1,13,66,0,1,40,1,0,0,0,1,0,0,0,0,1,0,6.25,0,1
33,0,0,0,14,13,62035,0,20,1,1,0,0,1,0,0,0,0,1,0,43.25,0,1
38,0,0,0,14,18,22030,1,40,1,1,0,0,1,0,0,0,0,1,0,28.85,0,1
57,0,0,1,13,38,0,1,40,1,0,0,0,1,0,1,0,0,1,0,23.08,0,1
49,0,0,0,16,27,71000,0,50,1,1,0,0,1,0,2,0,0,1,0,40,0,1
40,0,0,0,18,16,101000,1,35,1,1,0,0,1,0,2,0,0,1,0,40,0,1
62,0,0,0,16,40,0,0,40,0,1,0,0,1,0,2,0,0,1,0,14.4,0,1
52,0,0,0,18,28,0,0,40,1,1,0,0,1,0,0,0,0,1,0,34.6,0,1
48,0,0,0,16,26,0,0,40,1,1,0,0,1,0,3,0,0,1,0,36.05,0,1
57,1,0,0,16,35,0,0,40,1,1,0,0,1,0,0,0,0,1,0,14.4,0,0
44,0,0,0,18,20,127000,0,40,1,1,0,0,1,0,2,0,0,1,0,28.83,0,1
47,0,1,0,13,28,38000,0,40,1,1,0,0,1,0,2,0,0,1,0,20,0,0
47,0,1,0,16,25,49000,1,40,1,1,0,0,1,0,2,0,0,1,1,12.84,0,0
66,0,0,0,18,42,32007,0,40,1,1,0,0,1,0,0,0,0,1,0,48.08,0,1
41,0,0,0,12,23,0,1,35,0,0,0,0,1,0,2,0,1,1,0,9,0,1
46,0,0,0,14,26,3800,1,50,0,0,0,0,1,0,1,0,1,1,0,25,0,1
39,0,0,0,18,15,0,0,40,1,0,0,0,1,0,0,0,1,1,0,28.85,0,1
42,0,0,0,12,24,16,0,40,1,1,0,0,1,0,2,0,0,1,0,31.25,0,1
47,0,0,0,16,25,58000,0,40,1,1,0,0,1,0,2,0,0,1,0,72.13,0,1
42,0,0,0,16,20,46699,1,40,1,1,0,0,1,0,1,0,0,1,0,28,0,1
49,0,0,0,12,31,70699,0,40,1,1,0,0,1,0,1,0,0,1,0,19,0,1
47,0,0,0,16,25,126,0,50,1,1,0,0,1,0,1,0,0,1,0,27.7,0,1
37,0,0,1,16,15,0,0,40,0,0,0,0,1,0,0,0,0,1,0,27.88,0,1
71,0,0,0,20,45,19199,0,40,1,1,0,0,1,0,0,0,0,1,0,48.08,0,1
59,0,0,0,21,32,40050,0,40,1,1,0,0,1,0,0,0,0,1,0,24.05,0,1
56,0,0,0,16,34,50010,1,40,1,1,0,0,1,0,0,0,0,1,0,19.23,0,1
51,0,0,1,12,33,45011,1,40,1,0,0,0,1,0,4,0,0,1,0,28.85,0,1
40,0,0,0,16,18,50000,1,40,1,1,0,0,1,0,3,0,0,1,0,12.25,0,1
41,0,0,0,16,19,25000,0,40,1,1,0,0,1,0,3,0,0,1,0,24.05,0,1
65,0,0,1,18,41,0,1,40,0,0,0,1,1,0,0,0,0,1,0,72.13,0,1
58,0,0,0,14,38,113000,0,40,1,1,0,0,1,0,1,0,0,1,0,36.05,0,1
56,0,0,0,16,34,85000,1,40,1,1,0,0,1,0,1,0,0,1,0,49.53,0,1
33,0,0,0,12,15,150000,0,40,1,1,0,0,1,0,0,0,0,1,0,10,0,1
33,0,0,0,20,7,85002,1,40,1,1,0,0,1,0,0,0,0,1,0,42.78,0,1
57,0,1,0,12,39,27000,0,60,1,1,0,0,1,0,0,0,0,1,0,16.03,0,0
43,0,0,0,12,25,107541,1,40,0,1,0,0,1,0,2,0,0,1,0,19.23,0,1
47,0,0,1,13,28,0,1,40,1,0,0,0,1,0,2,0,0,1,0,18.27,0,1
23,0,0,0,12,5,85010,0,40,0,0,0,0,1,0,0,0,1,1,0,19.23,0,1
49,0,1,0,14,29,0,1,40,1,1,0,0,1,0,0,0,0,1,0,11.88,0,0
53,0,0,0,5,42,32088,0,40,1,1,0,0,1,0,0,0,0,1,0,13.45,0,1
42,0,0,0,12,24,10690,1,40,0,0,0,0,1,0,1,0,1,1,0,14,0,1
24,0,1,0,12,6,0,1,30,0,0,1,0,1,0,1,0,1,1,0,5,0,0
32,0,0,0,12,14,14360,0,40,1,1,0,0,1,0,0,0,0,1,0,17,0,1
31,0,0,0,12,13,35000,1,40,1,1,0,0,1,0,0,0,0,1,0,10,0,1
44,0,0,0,12,26,8376,0,40,0,1,1,0,1,0,0,0,0,1,0,10,0,1
63,0,0,0,5,52,8376,0,40,0,0,0,0,1,0,0,0,1,1,0,7.57,0,1
46,0,0,1,12,28,0,0,0,0,0,1,0,1,0,0,0,0,1,0,10,0,1
39,0,0,0,18,15,25000,0,40,1,1,0,0,1,0,2,0,0,1,0,43.25,0,1
38,0,0,0,12,20,400000,1,40,1,1,0,0,1,0,2,0,0,1,0,14,0,1
58,0,0,0,12,40,146055,1,20,1,1,0,0,1,0,0,0,0,1,0,9.55,0,1
59,0,0,0,16,37,64390,1,38,1,1,0,0,1,0,0,0,0,1,0,35.42,0,1
61,0,0,0,14,41,71390,0,40,1,1,0,0,1,0,0,0,0,1,0,30.3,0,1
48,0,0,0,13,29,0,0,40,1,0,0,0,1,0,0,0,1,1,0,16.63,0,1
62,0,0,0,12,44,0,0,35,1,0,0,0,1,0,0,0,1,1,0,18.5,0,1
34,0,0,0,12,16,40300,1,40,0,1,0,0,1,0,2,0,0,1,0,12.02,0,1
39,0,0,0,13,20,25300,0,30,0,1,0,0,1,0,2,0,0,1,0,25.63,0,1
31,0,0,0,12,13,0,1,40,0,0,0,0,1,0,0,0,1,1,0,10,0,1
41,0,0,0,14,21,94845,1,40,1,1,0,0,1,0,2,0,0,1,0,26.45,0,1
45,0,0,0,14,25,59845,0,40,1,1,0,0,1,0,2,0,0,1,0,43.28,0,1
40,0,0,0,13,21,38081,1,40,1,1,0,0,1,0,2,0,0,1,0,14.4,0,1
43,0,0,0,12,25,38000,0,40,1,1,0,0,1,0,2,0,0,1,0,18.05,0,1
63,0,0,0,13,44,93215,0,40,1,1,0,0,1,0,2,0,0,1,0,16.83,0,1
59,0,0,0,12,41,97002,1,37,1,1,0,0,1,0,2,0,0,1,0,17.65,0,1
33,0,0,0,12,15,137213,0,35,1,0,0,0,1,0,0,0,1,1,0,14,0,1
31,0,0,0,13,12,132215,1,40,1,0,0,0,1,0,0,0,1,1,0,12,0,1
19,0,0,0,13,0,56699,1,20,1,0,0,0,1,0,0,0,1,1,0,9.4,0,1
45,0,0,0,13,26,18500,1,40,0,1,0,0,1,0,2,0,0,1,0,14,0,1
46,0,0,0,16,24,25000,0,40,0,1,0,0,1,0,2,0,0,1,0,58,0,1
40,0,1,0,12,22,0,1,20,1,0,0,0,1,0,3,0,1,1,0,15,0,0
48,0,0,1,14,28,0,0,60,1,0,0,0,1,0,0,0,0,1,0,32.05,0,1
28,0,1,0,14,8,66000,1,40,1,1,0,0,1,0,2,0,0,1,0,31.25,0,0
62,0,1,1,16,40,0,0,40,1,0,0,0,1,0,0,0,0,1,0,21.63,0,0
55,0,0,1,12,37,0,1,40,1,0,0,0,1,0,0,0,0,1,0,17.8,0,1
35,0,0,1,12,17,0,1,40,1,0,0,0,1,0,0,0,0,1,0,12,0,1
52,0,0,0,14,32,41500,1,40,1,1,0,0,1,0,1,0,0,1,0,12,0,1
25,0,0,0,16,3,84000,0,32,1,0,0,0,1,0,0,0,1,1,0,21,0,1
41,0,0,1,12,23,0,0,40,1,0,0,0,1,0,0,0,0,1,0,48.08,0,1
40,0,0,0,18,16,2527,0,45,1,1,0,0,1,0,0,0,0,1,0,30,0,1
26,0,0,0,14,6,0,1,40,0,0,0,0,1,0,1,0,1,1,0,25.48,0,1
41,0,0,0,16,19,27031,1,40,1,1,0,0,1,0,2,0,0,1,0,34.88,0,1
59,0,0,0,12,41,400,0,16,0,1,0,0,1,0,0,0,0,1,0,8.1,0,1
24,0,0,0,12,6,56699,1,40,1,0,0,0,1,0,0,0,1,1,0,15,0,1
45,0,0,0,14,25,6192,0,40,1,1,0,0,1,0,3,0,0,1,0,8.73,0,1
53,0,0,0,13,34,42169,1,49,1,1,0,0,1,0,0,0,0,1,0,16.33,0,1
52,0,0,0,16,30,44528,0,40,1,1,0,0,1,0,0,0,0,1,0,20,0,1
39,0,0,0,12,21,32000,0,40,1,1,0,0,1,0,0,0,0,1,0,15,0,1
40,0,0,0,14,20,18500,1,40,1,1,0,0,1,0,0,0,0,1,0,31.25,0,1
54,0,0,1,16,32,0,1,38,1,0,0,0,1,0,0,0,0,1,0,19.34,0,1
41,0,1,0,12,23,0,0,40,0,0,0,0,1,0,0,0,1,1,0,9,0,0
45,0,0,0,12,27,0,0,42,0,1,0,0,1,0,2,0,0,1,0,15.5,0,1
56,0,0,0,18,32,120000,1,40,1,1,0,0,1,0,0,0,0,1,0,19.23,0,1
55,0,0,0,12,37,130000,0,40,1,1,0,0,1,0,0,0,0,1,1,13.54,0,1
45,0,0,0,16,23,0,0,45,1,1,0,0,1,0,4,0,0,1,0,64.11,0,1
54,0,0,0,16,32,77440,0,40,1,1,0,0,1,0,2,0,0,1,0,43.28,0,1
57,0,0,0,18,33,127440,1,40,1,1,0,0,1,0,2,0,0,1,0,19.23,0,1
26,0,0,0,14,6,148720,0,40,1,0,0,0,1,0,0,0,1,1,0,9,0,1
26,0,0,0,14,6,148720,0,40,1,0,0,0,1,0,0,0,1,1,0,9,0,1
42,0,0,0,14,22,700,0,70,1,1,0,0,1,0,2,0,0,1,0,26.93,0,1
40,0,0,0,18,16,90040,1,40,1,1,0,0,1,0,1,0,0,1,0,20.67,0,1
37,0,0,0,16,15,42040,0,40,1,1,0,0,1,0,1,0,0,1,0,43.28,0,1
43,0,0,0,12,25,0,0,48,1,0,0,0,1,0,0,0,1,1,0,23,0,1
37,0,0,0,13,18,43230,0,55,1,1,0,0,1,0,0,0,0,1,0,14.67,0,1
41,0,0,0,16,19,40000,0,40,1,1,0,0,1,0,2,0,0,1,0,48.08,0,1
37,0,0,0,13,18,100000,1,40,1,1,0,0,1,0,2,0,0,1,0,19.23,0,1
42,1,0,0,10,26,0,0,40,0,0,0,0,1,0,0,0,1,1,0,4.8,0,0
34,0,0,0,16,12,85000,1,35,1,1,0,0,1,0,3,0,0,1,0,26.37,0,1
37,0,0,0,12,19,38000,0,40,1,1,0,0,1,0,3,0,0,1,0,20,0,1
55,0,0,0,16,33,39005,0,45,1,1,0,0,1,0,1,0,0,1,0,31.2,0,1
59,0,0,0,16,37,83000,1,40,1,1,0,0,1,0,1,0,0,1,0,11.88,0,1
62,0,0,0,12,44,15199,1,40,0,1,0,0,1,0,1,0,0,1,0,10,0,1
33,0,0,0,14,13,70720,0,40,1,1,0,0,1,0,1,0,0,1,0,10,0,1
59,0,0,0,14,39,41000,1,40,1,1,0,0,1,0,1,0,0,1,0,15,0,1
61,0,0,0,14,41,22700,1,40,1,1,1,0,1,0,0,0,0,1,0,11.93,0,1
52,0,0,1,12,34,22908,1,40,0,0,0,0,1,0,0,0,0,1,0,19.23,0,1
48,0,1,0,9,33,15629,0,25,0,0,1,0,1,0,1,0,1,1,0,17,0,0
41,0,1,0,12,23,25864,1,40,1,1,0,0,1,0,0,0,0,1,0,11.88,0,0
49,0,1,0,12,31,58000,0,40,1,1,0,0,1,0,0,0,0,1,0,16,0,0
40,0,0,0,12,22,90000,1,30,0,1,0,0,1,0,1,0,0,1,0,10.5,0,1
35,0,0,0,14,15,50000,0,40,1,1,0,0,1,0,1,0,0,1,0,20,0,1
35,0,0,0,16,13,28000,1,40,1,1,0,0,1,0,1,0,0,1,0,20.65,0,1
36,0,0,0,12,18,0,0,40,1,0,0,0,1,0,0,0,1,1,0,16,0,1
30,0,0,0,16,8,0,1,52,1,0,0,0,1,0,0,0,1,1,0,19.23,0,1
38,0,0,0,14,18,15600,1,40,1,1,0,0,1,0,4,0,0,1,0,12,0,1
40,0,0,0,12,22,22282,0,35,1,1,0,0,1,0,4,0,0,1,0,10,0,1
27,0,0,0,16,5,13969,1,40,1,1,0,0,1,0,0,0,0,1,0,22,0,1
28,0,0,0,16,6,76063,0,40,1,1,0,0,1,0,0,0,0,1,0,24.5,0,1
37,0,0,0,16,15,26950,0,40,1,1,0,0,1,0,3,0,0,1,0,18.5,0,1
48,0,0,0,14,28,51008,0,40,1,1,0,0,1,0,3,0,0,1,1,25,0,1
53,0,0,0,16,31,84,0,40,1,1,0,0,1,0,1,0,0,1,0,57.5,0,1
36,1,0,0,16,14,32,0,60,1,1,0,0,1,0,2,0,0,1,0,24.03,0,0
36,0,0,0,12,18,0,0,60,1,1,0,0,1,0,1,0,0,1,0,12.18,0,1
41,0,0,1,12,23,0,0,42,0,0,0,0,1,0,0,0,0,1,0,12.81,0,1
53,0,0,0,13,34,17000,1,40,0,1,0,0,1,0,1,0,0,1,0,14.43,0,1
42,0,0,1,13,23,0,0,40,0,0,0,0,1,0,0,0,0,1,0,11,0,1
26,0,0,0,12,8,0,1,53,1,0,0,0,1,0,0,0,1,1,0,6.53,0,1
52,0,0,0,16,30,40213,0,55,1,1,0,0,1,0,3,0,0,1,0,7.69,0,1
47,0,0,0,14,27,86233,1,60,1,1,0,0,1,0,3,0,0,1,0,11.53,0,1
38,0,0,0,13,19,0,0,20,1,1,0,0,1,0,0,0,0,1,0,23.45,0,1
45,0,0,1,12,27,0,1,40,0,0,0,0,1,0,0,0,0,1,0,18,0,1
49,0,0,0,13,30,0,0,40,1,0,0,0,1,0,0,0,1,1,0,15,0,1
55,1,0,0,16,33,49000,0,50,1,1,0,0,1,0,2,0,0,1,0,15.38,0,0
26,1,0,0,13,7,65000,0,40,1,0,0,0,1,0,0,0,1,1,0,11.55,0,0
23,1,0,0,14,3,64000,1,40,1,0,0,0,1,0,0,0,1,1,0,10.57,0,0
56,0,0,0,18,32,51500,1,58,1,1,0,0,1,0,0,0,0,1,0,23.88,0,1
57,0,0,0,16,35,81500,0,70,1,1,0,0,1,0,0,0,0,1,0,10.71,0,1
36,0,0,0,12,18,20650,1,40,1,1,0,0,1,0,2,0,0,1,0,15.2,0,1
51,0,0,0,16,29,45599,1,40,1,1,0,0,1,0,1,0,0,1,0,30,0,1
50,0,0,1,12,32,0,1,40,0,0,0,0,1,0,0,0,0,1,0,11,0,1
61,0,0,0,12,43,0,0,40,1,0,0,0,1,0,0,0,1,1,0,14.2,0,1
35,0,0,0,12,17,36600,0,40,1,1,0,0,1,0,2,0,0,1,0,20,0,1
41,0,0,0,12,23,44662,1,40,1,1,0,0,1,0,2,0,0,1,0,17,0,1
55,0,0,0,13,36,0,0,60,1,1,0,0,1,0,1,0,0,1,0,24.03,0,1
30,0,0,0,18,6,10000,0,40,1,1,0,0,1,0,1,0,0,1,0,15.38,0,1
37,0,0,0,13,18,0,0,40,1,1,0,0,1,0,1,0,0,1,0,36.05,0,1
66,0,0,0,18,42,68399,1,55,1,1,0,1,1,0,1,0,0,1,0,52.45,0,1
26,0,0,0,16,4,151399,0,35,1,0,0,0,1,0,0,0,1,1,0,9.71,0,1
52,1,0,0,16,30,62808,0,40,1,1,0,0,1,0,0,0,0,1,0,43.28,0,0
53,1,0,0,16,31,97808,1,40,1,1,0,0,1,0,0,0,0,1,0,28,0,0
49,0,0,0,18,25,0,0,40,1,0,0,0,1,0,0,0,1,1,0,27.88,0,1
56,0,0,0,13,37,0,0,40,1,1,0,0,1,0,1,0,0,1,0,58.17,0,1
39,0,0,1,13,20,0,1,35,1,0,0,0,1,0,2,0,0,1,0,4.16,0,1
47,0,0,0,12,29,90000,1,40,1,1,0,0,1,0,0,0,0,1,0,12,0,1
51,0,0,0,16,29,31232,0,40,1,1,0,0,1,0,0,0,0,1,0,21.8,0,1
50,0,0,0,16,28,0,0,40,1,0,0,0,1,0,0,0,1,1,0,58,0,1
42,0,0,0,12,24,5,0,55,0,1,0,0,1,0,3,0,0,1,0,15.73,0,1
50,0,0,0,16,28,45337,0,45,1,1,0,0,1,0,1,0,0,1,0,64.11,0,1
42,0,0,0,16,20,150337,1,40,1,1,0,0,1,0,1,0,0,1,0,12,0,1
64,0,0,0,13,45,9426,0,40,1,1,0,0,1,0,0,0,0,1,0,26.5,0,1
65,0,1,1,9,50,0,0,37,1,0,0,0,1,0,0,0,0,1,0,19,0,0
65,0,0,0,20,39,38163,1,40,1,1,0,0,1,0,0,0,0,1,0,17,0,1
33,0,0,0,12,15,24006,1,0,1,1,0,1,1,0,0,0,0,1,0,16,0,1
36,0,0,0,16,14,60600,1,0,1,1,0,0,1,0,1,0,0,1,0,15,0,1
31,0,0,0,13,12,0,0,45,0,1,0,0,1,0,1,0,0,1,0,10,0,1
60,0,0,1,12,42,800,1,36,1,0,0,0,1,0,0,0,0,1,0,10,0,1
59,0,0,0,12,41,50800,1,20,1,1,0,0,1,0,2,0,0,1,0,67.3,0,1
68,0,0,0,18,44,36800,0,40,1,1,0,0,1,0,2,0,0,1,0,9.5,0,1
40,0,0,0,18,16,0,1,35,1,0,0,0,1,0,2,0,1,1,1,23.6,0,1
46,0,0,1,12,28,25598,1,30,0,0,0,0,1,0,2,0,0,1,0,9,0,1
32,0,0,0,14,12,0,1,35,0,0,0,0,1,0,0,0,1,1,0,10,0,1
39,0,0,0,16,17,36700,1,40,1,1,0,0,1,0,2,0,0,1,0,25.95,0,1
37,0,0,0,16,15,54002,0,37,1,1,0,0,1,0,2,0,0,1,0,19.08,0,1
33,0,0,0,12,15,48000,0,40,1,1,0,0,1,0,1,0,0,1,0,14,0,1
31,0,0,0,16,9,58000,1,40,1,1,0,0,1,0,1,0,0,1,0,22,0,1
57,0,0,0,13,38,18000,1,40,1,1,0,0,1,0,0,0,0,1,0,11,0,1
57,0,0,0,18,33,220000,0,60,1,1,0,0,1,0,0,0,0,1,0,13.45,0,1
63,0,0,0,21,36,60002,1,40,1,1,0,0,1,0,0,0,0,1,0,53.08,0,1
32,0,0,0,12,14,23000,0,40,0,1,0,0,1,0,3,0,0,1,0,15.38,0,1
30,0,0,0,11,13,110000,1,35,0,1,0,0,1,0,3,0,0,1,0,9.1,0,1
53,0,0,0,12,35,31402,0,55,1,1,0,0,1,0,2,0,0,1,0,25,0,1
20,0,0,0,12,2,40900,1,45,1,0,0,0,1,0,0,0,1,1,0,15,0,1
58,0,0,0,16,36,106000,1,10,1,1,0,0,1,0,2,0,0,1,0,67.3,0,1
